otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735766.38249456 -114.259833333333 44.5625 4.9 0 D 200296 0.52 3.7 3.6 4.568
735766.517529398 -114.205 44.5855 4.9 0 D 200297 0.94 60.5 51 4.567
735766.716457407 -114.282166666667 44.5843333333333 4.48 0 D 200298 0.35 3.3 1.2 4.205
735766.716532292 -111.889666666667 44.4565 0.16 0 D 200299 1.9 19.4 72.5 0.378
735766.822444792 -114.072666666667 44.2908333333333 48.2 0 D 200300 0.04 12.8 1.5 43.541
735766.940841204 -110.976833333333 43.7891666666667 0.02 0 D 200301 0.4 8.3 10.4 0.185
735767.074687847 -114.271833333333 44.5655 4.9 0 D 200302 0.51 4.1 2.7 4.567
735767.247979514 -114.282166666667 44.5503333333333 4.84 0 D 200303 0.44 5.7 2 4.513
735767.309900231 -114.285833333333 44.5736666666667 4.89 0 D 200304 0.2 3 1 4.559
735767.312722569 -114.284833333333 44.5773333333333 4.9 0 C 200305 0.12 1.4 0.6 4.582
735767.313058449 -113.567166666667 44.5405 28.45 0 D 200306 8.14 96 83.8 25.765
735767.330742361 -114.284 44.5726666666667 4.9 0 C 200307 0.1 1.6 0.8 4.567
735767.358745023 -113.726166666667 44.9656666666667 5 0 D 200308 1.1 8 89.8 4.672
735767.469973958 -114.264166666667 44.5638333333333 4.9 0 D 200309 0.54 3.8 3.4 4.567
735767.502391204 -114.278166666667 44.5766666666667 4.79 0 D 200310 0.44 4.1 1.2 4.483
735767.504010764 -114.271833333333 44.575 4.89 0 D 200311 0.41 3.7 1.6 4.573
735767.504042477 -111.5335 44.3168333333333 0.16 0 D 200312 2.14 43.1 54.6 0.377
735767.528068518 -114.275333333333 44.5756666666667 4.86 0 D 200313 0.4 3.6 1.4 4.547
735767.559415162 -114.278833333333 44.5748333333333 4.9 0 D 200314 0.16 3.1 1 4.568
735767.559848264 -114.077833333333 44.6518333333333 27.96 0 D 200315 1.46 43.8 12.7 25.321
735767.559986458 -113.833 44.3961666666667 5 0 D 200316 2.18 28.1 99 4.688
735767.559919329 -114.200333333333 44.5851666666667 7.01 0 D 200317 0.07 5.8 9.1 6.466
735767.573598727 -114.296833333333 44.5833333333333 4.89 0 D 200318 0.24 5.2 1.6 4.582
735767.790668056 -114.279166666667 44.5645 4.89 0 D 200319 0.55 5.7 2.8 4.558
735767.853127083 -114.269833333333 44.5575 4.9 0 C 200320 0.11 1.2 1.2 4.567
735768.043883102 -114.269166666667 44.5675 4.91 0 C 200322 0.07 1.4 1 4.576
735768.098600347 -114.3125 44.5845 4.89 0 D 200323 0.6 4.7 1.3 4.571
735768.098613773 -114.366166666667 44.5613333333333 3.38 0 D 200324 0.04 7.3 8.1 3.228
735768.202262153 -114.2405 44.5685 4.86 0 D 200325 0.61 3.7 4.8 4.531
735768.21274919 -114.240166666667 44.5453333333333 18.68 0 D 200326 0.03 12.7 1.5 16.974
735768.392634259 -114.277833333333 44.5706666666667 4.94 0 C 200327 0.07 1.4 0.8 4.604
735768.393948148 -111.830333333333 44.6858333333333 5 0 D 200328 0.02 1.3 12.6 4.713
735768.645329167 -114.271333333333 44.5661666666667 4.9 0 D 200329 0.47 4.6 2.6 4.567
735768.744076968 -114.413333333333 44.4705 8.8 0 C 200330 0.05 2.2 3.7 8.078
735768.838095602 -114.268333333333 44.563 4.89 0 D 200331 0.48 4.5 3.1 4.558
735768.891446296 -114.037333333333 44.4076666666667 5.26 0 C 200332 0.09 2.1 1.9 4.922
735769.029793634 -112.7045 44.7636666666667 4.58 0 C 200333 0.12 0.7 4.7 4.349
735769.258834028 -114.200166666667 44.5181666666667 4.92 0 C 200334 0.16 1.5 2.6 4.585
735769.348637384 -114.270166666667 44.5641666666667 4.89 0 D 200335 0.45 4.5 2.7 4.558
735769.472094444 -114.2905 44.58 4.9 0 C 200336 0.16 1.5 0.8 4.568
735769.493819907 -114.291166666667 44.5796666666667 4.91 0 C 200337 0.17 1.8 0.9 4.576
735769.788323264 -114.267333333333 44.565 4.91 0 C 200338 0.09 1.2 1.1 4.576
735769.98291956 -114.2755 44.5711666666667 4.91 0 C 200339 0.11 1.3 1 4.576
735770.073864699 -114.262166666667 44.5648333333333 4.9 0 C 200340 0.1 1.4 1.4 4.567
735770.095874537 -114.266333333333 44.5666666666667 4.9 0 D 200341 0.45 4.5 2.7 4.568
735770.331801389 -114.265666666667 44.5558333333333 4.9 0 D 200342 0.44 4.3 3.3 4.567
735770.382745023 -114.296166666667 44.5885 4.92 0 D 200343 0.25 2.6 1.1 4.586
735770.436688426 -112.7095 44.7465 12.98 0 C 200344 0.02 1.2 2.4 11.908
735770.436692361 -112.7115 44.786 4.23 0 C 200345 0.29 1.3 4 4.005
735770.570499884 -114.264 44.5645 4.9 0 C 200346 0.11 1.5 1.2 4.567
735770.598133681 -114.2745 44.5708333333333 4.87 0 D 200347 0.5 4.2 2.2 4.54
735770.634232407 -112.5525 45.2956666666667 0.12 0 D 200348 0.33 4 7.5 0.332
735770.80991956 -114.136166666667 44.719 4.88 0 D 200349 0.16 1.5 5.2 4.567
735770.809925116 -114.254666666667 44.7723333333333 16.68 0 D 200350 0.05 1.4 13.1 15.169
735770.810357523 -112.521666666667 44.0776666666667 5 0 D 200351 7.14 90.2 64.9 4.678
735770.967226852 -114.298333333333 44.5906666666667 4.71 0 D 200352 0.58 4.3 1.8 4.397
735770.967245255 -114.1875 44.5631666666667 0.29 0 C 200353 0.23 1.9 2.8 0.479
735771.177099884 -114.284833333333 44.5665 4.9 0 D 200355 0.51 6.2 2.6 4.567
735771.185710185 -114.2745 44.571 4.9 0 C 200356 0.12 1.2 0.9 4.582
735771.293250463 -114.288166666667 44.5793333333333 4.91 0 C 200357 0.09 1.5 1.2 4.575
735771.293259491 -114.246333333333 44.5595 4.9 0 C 200358 0.09 2 2.8 4.601
735771.317287963 -111.593833333333 42.0143333333333 0.04 0 D 200359 2.52 54 82.9 0.203
735771.334704167 -113.659333333333 44.9745 5 0 D 200360 0.19 2.1 19.9 4.672
735771.345353125 -114.2635 44.5655 5.25 0 C 200361 0.02 1.3 1 4.897
735771.345453357 -113.080833333333 44.2548333333333 4.83 0 D 200362 1.26 43.1 73 4.508
735771.351868171 -114.233666666667 44.5601666666667 2.46 0 D 200363 0.23 3.4 6 2.371
735771.363706597 -114.297333333333 44.5851666666667 4.9 0 C 200364 0.17 2.3 0.6 4.567
735771.382517593 -114.2525 44.5665 4.9 0 D 200365 0.61 52.2 5.3 4.572
735771.43506794 -114.266666666667 44.5625 4.9 0 D 200366 0.41 4.7 2.3 4.567
735771.465527083 -114.267666666667 44.5558333333333 4.86 0 D 200367 0.53 4.8 2.8 4.531
735771.468297569 -114.280666666667 44.5813333333333 4.92 0 C 200368 0.12 1.3 0.7 4.586
735771.468313542 -114.426833333333 44.5746666666667 19.34 0 D 200369 0.13 6.2 8.3 17.639
735771.52521713 -114.235833333333 44.5708333333333 4.9 0 C 200370 0.17 1.7 0.8 4.582
735771.525216319 -114.366 44.6143333333333 4.51 0 D 200371 0.11 6.1 9.9 4.216
735771.579634144 -114.275333333333 44.5776666666667 4.52 0 D 200372 0.34 4.3 0.9 4.249
735771.661968171 -114.283833333333 44.5788333333333 4.9 0 C 200373 0.13 1.5 0.9 4.567
735771.661982639 -114.1935 44.5846666666667 5.46 0 C 200374 0.03 1.2 1.4 5.132
735771.98058287 -114.265833333333 44.5635 4.89 0 D 200375 0.44 4.3 2.9 4.558
735772.051550116 -114.282 44.5791666666667 4.9 0 C 200376 0.13 1.5 0.9 4.567
735772.236281713 -114.2855 44.5763333333333 4.92 0 C 200377 0.09 1.3 0.8 4.586
735772.236292361 -114.208333333333 44.3081666666667 47.03 0 D 200378 0.09 3.4 1.2 42.518
735772.296875 -110.762333333333 43.303 5.1 0 D 200379 0.27 11.5 20.8 4.745
735772.307246991 -114.2745 44.5556666666667 4.86 0 D 200380 0.56 5.2 3 4.531
735772.498833681 -114.276166666667 44.576 4.84 0 D 200381 0.37 3.9 1.5 4.528
735772.553714583 -114.270833333333 44.5643333333333 4.9 0 C 200382 0.05 1.4 1 4.567
735772.692716551 -114.262333333333 44.56 4.9 0 C 200383 0.08 1.3 1.2 4.567
735772.704428009 -112.495333333333 45.2418333333333 5.05 0 D 200384 0.07 2 11 4.747
735773.023334954 -114.2865 44.5835 4.91 0 C 200385 0.1 1.2 1 4.576
735773.023351968 -114.2095 44.5573333333333 4.89 0 D 200386 0.86 5.1 3.7 4.592
735773.048511458 -112.704833333333 44.7268333333333 4.9 0 D 200387 0.1 1.7 12.5 4.645
735773.159739352 -114.271666666667 44.5638333333333 4.92 0 C 200388 0.16 1.3 1 4.6
735773.159740741 -114.375 44.6341666666667 7.75 0 D 200389 0.03 4 7.7 7.208
735773.402653704 -114.112333333333 44.605 4.9 0 D 200390 0.72 11 13 4.567
735773.42074919 -114.285166666667 44.5788333333333 4.82 0 D 200391 0.19 2.9 0.7 4.495
735773.502730671 -112.709666666667 44.7726666666667 3.77 0 C 200392 0.36 0.9 5.3 3.606
735773.722096875 -114.284833333333 44.5548333333333 4.86 0 D 200393 0.59 9.1 4.3 4.531
735773.804846875 -114.274666666667 44.5766666666667 4.85 0 C 200394 0.18 1.9 0.6 4.537
735773.901838426 -114.285 44.5608333333333 4.92 0 C 200395 0.14 1.4 1.2 4.585
735774.17593287 -114.295666666667 44.5805 4.92 0 C 200396 0.18 1.8 1 4.585
735774.187725116 -114.557 44.1368333333333 5 0 D 200397 0.08 1.5 14.3 4.672
735774.203916551 -113.921166666667 44.6276666666667 5.96 0 D 200398 1.33 8.8 98.7 5.545
735774.226337153 -114.937666666667 44.4511666666667 6.51 0 C 200399 0.01 2.1 3.1 6.021
735774.353613773 -114.287333333333 44.5773333333333 4.91 0 C 200400 0.18 1.7 1 4.577
735774.403790972 -114.2795 44.5701666666667 4.89 0 D 200401 0.55 4.4 2.4 4.558
735774.410779167 -114.292166666667 44.5736666666667 4.87 0 D 200402 0.25 3.4 1.2 4.54
735774.710246644 -114.280333333333 44.572 4.92 0 C 200403 0.12 1.2 1.4 4.601
735774.765437732 -114.287166666667 44.5658333333333 4.9 0 C 200404 0.12 1.5 1 4.567
735774.793670139 -111.670666666667 45.4101666666667 2.49 0 D 200405 1.52 98.8 25.1 2.458
735774.91883588 -114.057 44.32 5.02 0 D 200406 4.53 99 65.8 4.68
735775.113749421 -114.2875 44.5836666666667 4.91 0 C 200407 0.19 1.9 0.9 4.576
735775.170860417 -114.130333333333 44.7111666666667 4.5 0 D 200408 0.89 6 6.7 4.222
735775.38728669 -115.877166666667 45.0081666666667 4.78 0 D 200409 0.15 9.7 15 4.462
735775.399799768 -114.288833333333 44.5765 4.88 0 D 200410 0.22 3.2 1 4.549
735775.631544329 -114.271333333333 44.567 4.89 0 D 200411 0.46 4.6 2.4 4.558
735775.801235532 -114.112833333333 44.628 4.84 0 D 200412 0.73 7.7 7.4 4.529
735775.861028241 -114.2785 44.5698333333333 4.9 0 C 200413 0.18 1.7 1.3 4.567
735775.893177083 -114.356 44.6953333333333 5 0 D 200414 2.4 98.8 71.6 4.662
735776.02020544 -114.283166666667 44.5766666666667 4.66 0 D 200415 0.2 2.9 0.7 4.359
735776.107765741 -114.286166666667 44.5751666666667 4.91 0 C 200416 0.08 1.5 0.7 4.577
735776.13262963 -114.274 44.5738333333333 4.88 0 D 200417 0.45 3.5 1.5 4.565
735776.18019213 -114.287 44.5788333333333 4.58 0 D 200418 0.6 5.1 3.2 4.279
735776.367680903 -114.288666666667 44.5766666666667 4.89 0 D 200419 0.23 2.7 0.8 4.566
735776.381437963 -114.6235 44.1893333333333 14.44 0 D 200420 0.05 2.7 0.4 13.168
735776.381441435 -114.569166666667 44.0128333333333 5.28 0 D 200421 0.16 6.9 14.4 4.919
735776.385780671 -114.508 44.1436666666667 5 0 D 200422 0.07 1.4 13.8 4.675
735776.389391435 -114.9925 44.0971666666667 5 0 D 200423 0.14 2.5 17 4.67
735776.390087037 -114.546333333333 44.1698333333333 16.33 0 D 200424 0.12 1.2 14.7 14.879
735776.439187616 -114.291333333333 44.5875 4.93 0 C 200425 0.19 1.4 0.6 4.613
735776.475979051 -114.253333333333 44.5975 4.41 0 D 200426 0.62 4.7 3.1 4.126
735776.564835069 -114.273166666667 44.5628333333333 4.86 0 D 200427 0.31 3.2 1.5 4.549
735776.631988426 -114.252666666667 44.5666666666667 4.9 0 D 200428 0.07 13.8 1.4 4.572
735776.87362037 -114.2815 44.5795 4.65 0 D 200429 0.34 5.7 1.4 4.342
735776.890384491 -114.081333333333 44.6153333333333 4.91 0 D 200430 0.21 2.8 10.9 4.589
735777.176551273 -114.270833333333 44.5583333333333 4.9 0 D 200431 0.49 4.6 3.3 4.568
735777.209117245 -113.856333333333 45.0378333333333 5 0 D 200432 0.04 1.3 12.9 4.665
735777.209107407 -113.8005 45.0556666666667 11.11 0 D 200433 0.24 3.8 6.4 10.189
735777.263809954 -114.2555 44.556 4.92 0 D 200434 0.18 3.1 1.5 4.586
735777.303152315 -114.2785 44.5715 4.89 0 D 200435 0.43 3.6 1.6 4.565
735777.373510417 -114.257833333333 44.5513333333333 4.89 0 D 200436 0.59 3.4 3 4.566
735777.378422685 -114.267666666667 44.5525 4.92 0 C 200437 0.14 1.3 1.4 4.585
735777.380218171 -114.281166666667 44.5766666666667 4.91 0 C 200438 0.2 1.7 0.9 4.584
735777.383170139 -114.276833333333 44.5721666666667 4.9 0 D 200439 0.4 4.1 1.8 4.575
735777.427871875 -114.3925 44.4771666666667 11.2 0 C 200440 0.08 1.5 1.6 10.244
735777.527843287 -114.593666666667 44.1648333333333 5 0 D 200441 0.13 1.6 16.5 4.67
735777.610783912 -114.249333333333 44.5648333333333 4.9 0 D 200442 0.39 4.8 4.1 4.581
735777.669407755 -112.714 44.7238333333333 4.9 0 D 200443 0.57 17 34.5 4.635
735777.730199769 -114.281166666667 44.5758333333333 4.93 0 C 200444 0.17 1.5 0.9 4.602
735777.797683218 -112.430166666667 45.1843333333333 5 0 D 200445 0.08 0.5 14.1 4.702
735778.12359537 -112.6875 44.7636666666667 12.45 0 B 200446 0.22 0.6 0.9 11.418
735778.17538287 -114.113 44.6061666666667 4.9 0 C 200447 0.27 2.3 3.2 4.567
735778.192541435 -112.6735 44.7803333333333 5 0 D 200448 0.03 0.6 12.7 4.704
735778.219772454 -114.264666666667 44.5581666666667 4.9 0 C 200449 0.11 1.4 1.3 4.567
735778.268925116 -114.2665 44.562 4.89 0 D 200450 0.47 4.5 3.1 4.558
735778.279293866 -114.262 44.5598333333333 4.91 0 C 200451 0.08 1.2 1.2 4.576
735778.340727546 -114.213833333333 44.551 4.91 0 D 200452 0.39 2.9 2.2 4.596
735778.357802431 -114.263333333333 44.5615 4.91 0 C 200453 0.07 1.1 1.1 4.576
735778.357884143 -113.873333333333 44.407 5 0 D 200454 1.39 96.3 96.3 4.691
735778.385658102 -114.2685 44.5646666666667 4.93 0 C 200455 0.06 1.3 1 4.594
735778.386141898 -114.205333333333 44.6038333333333 4.9 0 D 200456 0.16 17.9 1.9 4.564
735778.663965278 -113.637833333333 44.8788333333333 5 0 D 200457 3.37 87.1 50.4 4.683
735778.724844792 -114.267 44.5651666666667 4.91 0 C 200458 0.09 1.2 1.1 4.576
735779.069029167 -114.2185 44.5888333333333 4.91 0 C 200459 0.23 1.7 2 4.576
735779.105096991 -114.0875 44.4001666666667 4.76 0 D 200460 0.67 5.3 2.7 4.466
735779.130404977 -114.285 44.5848333333333 4.88 0 D 200461 0.21 3 0.8 4.549
735779.302924537 -112.707666666667 44.7783333333333 1.1 0 C 200462 0.25 1 3.3 1.201
735779.308618634 -114.265166666667 44.5535 4.9 0 C 200463 0.25 2 2.1 4.567
735779.412018287 -112.642333333333 44.7853333333333 4.99 0 C 200464 0.1 1.3 12 4.715
735779.472504167 -114.283 44.5703333333333 4.89 0 D 200465 0.35 31.7 3.8 4.555
735779.475904398 -112.702 44.7613333333333 14.51 0 B 200466 0.2 0.7 0.6 13.272
735779.536443866 -111.4665 46.1648333333333 0.64 0 D 200467 0.54 15 17 0.733
735779.607074306 -113.867833333333 44.0415 4.62 0 C 200468 0.19 0.7 3.1 4.345
735779.623411343 -114.279166666667 44.5721666666667 4.89 0 D 200469 0.26 24.8 3.1 4.555
735779.851296181 -114.2535 44.5358333333333 4.96 0 D 200470 0.48 2.8 3.8 4.629
735779.994621991 -112.614333333333 44.7898333333333 5 0 D 200471 0.1 1.8 15.1 4.699
735780.210650231 -114.281 44.5726666666667 4.94 0 C 200472 0.12 1.3 1.1 4.603
735780.212924421 -113.683666666667 44.3535 5 0 D 200473 0.94 11.9 79 4.657
735780.224906944 -114.242833333333 44.1521666666667 5.07 0 D 200474 2.24 38.9 91 4.723
735780.271536921 -114.281333333333 44.5801666666667 4.82 0 D 200475 0.4 3.2 1.2 4.496
735780.271563657 -114.165 44.5533333333333 3.9 0 D 200476 0.34 2.1 2.6 3.762
735780.292933796 -114.279 44.5711666666667 4.89 0 D 200477 0.46 4.9 1.9 4.558
735780.395708912 -114.307833333333 44.5683333333333 4.84 0 D 200478 0.32 3.3 2.6 4.513
735780.399481829 -114.316166666667 44.5718333333333 4.86 0 D 200479 0.48 4.3 3.3 4.531
735780.399590162 -113.12 44.192 5 0 D 200480 1.92 8.9 99 4.712
735780.455525347 -112.6065 44.7793333333333 5 0 D 200481 0.27 3.2 6.8 4.72
735780.487286343 -114.563833333333 44.1636666666667 12.97 0 C 200482 0.1 1.4 2.9 11.845
735780.622184028 -114.549 44.1473333333333 5 0 D 200483 0.14 1.9 17.4 4.672
735780.622176042 -114.626 44.0593333333333 2.37 0 D 200484 0.12 8.9 13 2.3
735781.113966088 -114.2525 44.557 4.88 0 D 200001 0.66 4.7 2.9 4.562
735781.114148958 -113.069333333333 45.0388333333333 24.95 0 D 200002 3.46 45.6 90.1 22.664
735781.149306597 -114.2815 44.5825 4.89 0 D 200003 0.17 3.1 0.8 4.558
735781.19720463 -114.778166666667 44.5341666666667 5 0 D 200004 1.24 99 10.6 4.664
735781.198026157 -114.294833333333 44.6048333333333 14.14 0 D 200005 4.53 98.9 41.8 12.887
735781.248953935 -114.295333333333 44.5835 4.86 0 D 200006 0.34 3.6 1.1 4.531
735781.297174306 -114.266333333333 44.5595 4.89 0 D 200007 0.56 3.8 3.7 4.558
735781.313831482 -114.171 45.4753333333333 5.04 0 D 200008 0.24 10.8 20.6 4.693
735781.313794213 -110.923333333333 44.5091666666667 1.93 0 D 200009 0.05 7.3 11.1 1.892
735781.325517245 -114.279333333333 44.5706666666667 4.9 0 D 200010 0.46 4.8 1.8 4.567
735781.471742245 -114.222666666667 44.5573333333333 4.91 0 C 200011 0.2 1.9 1.4 4.592
735781.471747338 -114.293 44.5665 4.96 0 D 200012 0.09 6.1 11 4.621
735781.55253044 -114.3075 44.5871666666667 4.89 0 D 200013 0.48 6 1.4 4.559
735781.762664005 -114.532 44.4685 5 0 D 200014 0.18 19.5 18.6 4.653
735781.762623495 -114.386666666667 43.9641666666667 3.88 0 D 200015 1.09 42.3 56.1 3.656
735781.763016204 -113.813833333333 44.6958333333333 5 0 D 200016 0.02 1.6 12.6 4.656
735781.849208912 -110.909166666667 44.5618333333333 4.73 0 D 200017 0.12 8.7 13.3 4.475
735781.85291956 -110.902333333333 44.5633333333333 4.36 0 D 200018 0.13 9 13.7 4.142
735781.856693403 -114.247833333333 44.5525 4.88 0 D 200019 0.75 7.1 4 4.569
735781.880055208 -114.591333333333 44.601 5 0 D 200020 0.07 1.6 13.7 4.672
735781.926841667 -114.255 44.5738333333333 4.9 0 D 200022 0.91 4.3 4 4.567
735782.061402083 -114.273666666667 44.572 4.93 0 C 200023 0.15 1.3 0.9 4.601
735782.099707176 -114.274833333333 44.5626666666667 4.92 0 C 200024 0.06 1.1 0.7 4.586
735782.099718287 -114.199 44.5555 1.59 0 C 200025 0.09 0.9 3.3 1.634
735782.101781019 -114.342333333333 44.5703333333333 4.9 0 D 200026 0.6 4.4 7.9 4.567
735782.101809028 -114.201333333333 44.5431666666667 5 0 D 200027 0.14 17.1 17.1 4.703
735782.103160301 -114.268166666667 44.556 4.9 0 D 200028 0.58 3.9 3.9 4.567
735782.11588912 -114.594833333333 44.5898333333333 5 0 D 200029 0.05 1.6 13.2 4.657
735782.116463426 -114.272166666667 44.5611666666667 4.89 0 D 200030 0.45 2.8 1.2 4.565
735782.116477662 -114.283666666667 44.5431666666667 2.75 0 D 200031 0.14 4.3 7.8 2.662
735782.118273727 -114.535 44.1658333333333 15.05 0 C 200032 0.07 1.2 0.5 13.721
735782.469062153 -114.283 44.5776666666667 4.91 0 D 200033 0.11 15.4 2.8 4.585
735782.479472569 -114.231333333333 44.5911666666667 4.36 0 D 200034 0.52 5.5 2.9 4.089
735782.500254051 -114.600166666667 44.6206666666667 5 0 D 200035 0.08 2.4 14.1 4.665
735782.671760417 -114.274666666667 44.5613333333333 4.92 0 C 200036 0.07 1.1 1.1 4.6
735782.740912153 -114.594666666667 44.5866666666667 5 0 D 200037 0.1 1.1 15.1 4.687
735782.889833102 -114.293166666667 44.5828333333333 4.92 0 C 200038 0.12 1.2 0.6 4.609
735783.049756366 -114.2625 44.5791666666667 4.9 0 D 200039 0.57 48.8 3.7 4.572
735783.058033333 -114.281166666667 44.5818333333333 5.04 0 C 200040 0.14 1.3 0.8 4.716
735783.058045949 -114.216166666667 44.5553333333333 9.92 0 D 200041 0.06 13.4 3.6 9.131
735783.058071528 -114.1705 44.5705 4.8 0 D 200042 0.01 4.2 8.1 4.475
735783.119179745 -112.6795 44.7553333333333 12.73 0 B 200043 0.15 0.7 0.8 11.686
735783.224116551 -113.513166666667 44.7143333333333 5 0 D 200044 4.67 99 99 4.696
735783.262286806 -112.698666666667 44.7435 13.91 0 B 200045 0.05 0.6 1 12.735
735783.262303472 -112.718666666667 44.6885 2.78 0 D 200046 0.28 9.7 12.1 2.657
735783.299483449 -114.269833333333 44.5681666666667 4.93 0 C 200047 0.15 1.4 1.3 4.594
735783.395057292 -113.500166666667 44.6201666666667 6.33 0 D 200048 2.49 11.6 90.9 5.887
735783.423369097 -111.123333333333 44.7526666666667 16.83 0 D 200049 0.09 1.4 14.6 15.304
735783.436510301 -114.268333333333 44.5646666666667 4.89 0 D 200050 0.41 4.9 2 4.558
735783.497094213 -112.681166666667 44.754 2.74 0 D 200051 0.75 1.9 5.8 2.663
735783.578479167 -114.465666666667 44.4668333333333 5.22 0 D 200052 0.03 1.6 12.7 4.869
735783.595489699 -114.226833333333 44.5855 3.59 0 C 200053 0.22 7.8 7.2 3.421
735783.604245255 -114.2785 44.5643333333333 5.62 0 C 200054 0.2 1.4 0.8 5.239
735783.71927662 -112.664 41.9158333333333 3.1 0 D 200055 0.06 7.1 11 2.927
735783.778001389 -114.426666666667 44.4865 11.6 0 C 200056 0.07 1 0.6 10.622
735783.794142824 -110.9755 44.1696666666667 4.46 0 D 200057 0.04 10.5 7.8 4.246
735784.150599769 -114.2885 44.5843333333333 4.92 0 C 200058 0.17 1.3 0.8 4.604
735784.150636921 -114.068833333333 44.5005 0.02 0 D 200059 0.31 2.9 2 0.258
735784.218323843 -114.5075 44.6211666666667 4.12 0 D 200060 2.11 16.1 9.7 3.904
735784.328822222 -114.257333333333 44.5661666666667 21.43 0 D 200061 0 12.5 1.3 19.449
735784.359743982 -114.284833333333 44.5838333333333 4.91 0 C 200062 0.18 1.2 0.7 4.595
735784.368128241 -112.688666666667 44.7533333333333 14.02 0 B 200063 0.11 0.8 0.8 12.834
735784.371659838 -114.277833333333 44.5728333333333 4.89 0 D 200064 0.52 4.4 2.2 4.558
735784.399652315 -114.280166666667 44.5773333333333 4.9 0 D 200065 0.17 3.2 1 4.567
735784.604807639 -114.275666666667 44.5723333333333 4.91 0 C 200066 0.12 1.4 1 4.576
735784.631293171 -114.282833333333 44.5763333333333 4.89 0 C 200067 0.15 1.6 0.4 4.582
735784.840534028 -114.2645 44.5633333333333 4.89 0 D 200068 0.42 3.2 2 4.566
735784.850068519 -114.237 44.5423333333333 18.14 0 D 200069 0.03 12.7 1.4 16.488
735784.850208333 -114.267833333333 44.6513333333333 5 0 D 200070 1.97 64.2 75.4 4.66
735785.359467245 -111.850333333333 43.5706666666667 5 0 D 200071 0.05 1.5 13.1 4.663
735785.565494792 -112.701833333333 44.7435 14.64 0 B 200072 0.09 0.6 0.6 13.393
735785.616653588 -112.683166666667 44.7581666666667 13.19 0 B 200073 0.1 0.5 0.5 12.087
735785.616654861 -112.603833333333 44.7398333333333 3.94 0 D 200074 0.2 4.2 6.5 3.701
735785.657240741 -113.317666666667 44.2023333333333 4.9 0 D 200075 0.17 7 12.3 4.594
735785.691247685 -114.281333333333 44.5871666666667 4.91 0 C 200076 0.2 1.3 0.7 4.606
735785.694803819 -114.242166666667 44.7903333333333 7.52 0 C 200077 0.09 1.2 1.2 6.954
735785.837523495 -114.286666666667 44.5883333333333 5.07 0 C 200078 0.19 1.3 0.8 4.745
735785.837994444 -114.1665 44.6306666666667 4.17 0 D 200079 0.07 8.5 6.7 3.958
735785.843444329 -114.28 44.5816666666667 4.88 0 D 200080 0.2 2.9 0.8 4.549
735785.883131829 -112.722 44.7065 4.99 0 C 200081 0.09 1.3 11.4 4.727
735785.905126968 -112.706666666667 44.7508333333333 16.49 0 B 200082 0.12 0.7 1.3 15.057
735786.250179514 -114.276333333333 44.5711666666667 4.89 0 D 200083 0.5 4.3 2 4.558
735786.250321875 -114.272166666667 44.5696666666667 4.9 0 D 200084 0.46 4.7 2.2 4.568
735786.365117245 -114.562666666667 44.4963333333333 4.99 0 D 200085 0.1 1.1 15.1 4.672
735786.429507755 -114.2835 44.585 4.45 0 C 200086 0.19 2.1 0.6 4.187
735786.64996169 -112.739666666667 44.6046666666667 2.21 0 C 200087 0.22 0.4 3.1 2.21
735786.656997454 -110.623333333333 43.6673333333333 5.18 0 D 200088 2 20.7 60.1 4.817
735786.658214352 -110.769166666667 44.666 4.49 0 D 200089 0.11 8.6 12.9 4.259
735786.659392593 -110.704333333333 44.7783333333333 4.12 0 D 200090 0.05 7.1 10.9 3.925
735786.662728356 -112.461166666667 44.5053333333333 5 0 D 200091 3.18 15.4 99 4.734
735786.662683218 -112.8885 42.238 5 0 D 200092 1.11 20.1 31.6 4.655
735786.669005903 -117.653333333333 43.8796666666667 5 0 D 200093 0.51 18.6 31.6 4.66
735786.771263889 -114.278 44.5758333333333 4.96 0 D 200094 0.17 2.2 12.7 4.664
735786.785163079 -114.256 44.8641666666667 10.09 0 C 200095 0.12 1 0.4 9.263
735786.940212384 -112.785833333333 44.6038333333333 4.91 0 C 200096 0.32 1.8 29.7 4.638
735786.963787616 -114.241833333333 44.581 4.9 0 C 200097 0.31 4.8 3 4.6
735787.093577431 -114.237166666667 44.5591666666667 3.79 0 C 200098 0.12 1.9 0.9 3.593
735787.247414583 -114.536166666667 44.1145 7.56 0 D 200099 0.29 1.7 6.9 6.968
735787.247426273 -114.561333333333 43.997 3.33 0 D 200100 0.21 11.8 18.2 3.142
735787.284319329 -114.062833333333 44.3143333333333 48.34 0 D 200101 0.24 23.6 2.8 43.668
735787.378384606 -114.293 44.5846666666667 4.89 0 D 200102 0.23 3.2 2.8 4.587
735787.387870833 -115.053333333333 44.302 2.8 0 C 200103 0.09 1.2 3.5 2.711
735787.747254282 -111.699333333333 44.9158333333333 5 0 D 200104 0.02 1.9 12.7 4.724
735787.794928588 -112.432333333333 46.364 3.8 0 D 200105 0.15 10.6 9.8 3.67
735787.837816898 -110.7775 44.6615 5.87 0 D 200106 0.09 5.3 11.7 5.44
735787.966217245 -114.574666666667 44.2973333333333 0.05 0 D 200107 0.3 4.8 7.1 0.231
