otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL
736241.161846412,-113.125833333333,44.2793333333333,5,0,,D,200008,0.85,3.2,71.9,4.712
736241.445626505,-114.248666666667,44.5416666666667,0.14,0,,D,200009,0.22,2.5,5.4,0.358
736241.654328588,-114.002166666667,44.4758333333333,5,0,,D,200010,0.21,1.2,21.7,4.725
736242.043315972,-113.040166666667,44.4446666666667,5,0,,C,200011,0.17,0.7,18.8,4.714
736242.268823843,-113.0365,44.4496666666667,5,0,,C,200012,0.14,0.7,17,4.718
736242.268819676,-112.9645,44.4588333333333,5,0,,D,200013,0.27,4,25.8,4.655
736242.347120255,-113.038,44.44,5,0,,D,200014,0.15,0.8,17.6,4.734
736242.603459144,-113.035833333333,44.4396666666667,5,0,,C,200015,0.17,0.7,19,4.718
736243.752802778,-111.691833333333,46.401,5.01,0,,D,200016,0.66,7,5,4.726
736245.15265463,-114.3255,44.0443333333333,5,0,,D,200017,0.21,2,21.5,4.718
736245.430533565,-113.559833333333,44.6465,5,0,,D,200018,0.05,1.2,13.3,4.725
736245.502577546,-114.560333333333,44.3613333333333,5,0,,D,200019,0.91,3.7,1.9,4.752
736245.635589468,-113.206666666667,44.9055,5,0,,D,200020,1.9,7.3,99,4.712
736245.740334144,-114.188833333333,44.5615,7.57,0,,C,200021,0.07,0.9,0.4,7.065
736245.874778588,-112.509333333333,45.3035,5,0,,D,200022,0,2.4,12.5,4.725
736246.069610301,-112.946,44.9881666666667,5,0,,D,200023,1.96,12.2,99,4.73
736246.562722801,-112.778166666667,45.3078333333333,5,0,,D,200024,0.08,2.2,14.2,4.702
736247.348618981,-114.017666666667,44.4418333333333,5,0,,D,200025,0.01,3.3,12.5,4.722
736247.34861713,-114.119333333333,44.3858333333333,16.52,0,,C,200026,0,1.4,2.4,15.035
736247.649836921,-112.484333333333,44.4481666666667,5,0,,D,200027,0.05,0.5,13.2,4.718
736248.061255787,-114.2665,43.9476666666667,5,0,,D,200028,0.07,0.9,13.9,4.718
736248.522922569,-112.783,45.3426666666667,5,0,,D,200029,0.79,12.6,67.3,4.72
736248.926863194,-113.963833333333,44.4953333333333,4.09,0,,C,200030,0.05,1.1,1.2,3.848
736249.188919329,-112.012666666667,44.9423333333333,5,0,,D,200031,0.1,2,15.1,4.752
736249.445524537,-112.5115,44.8711666666667,5,0,,D,200032,3.65,99,99,4.718
736249.744620486,-112.587833333333,45.413,5,0,,D,200033,0.01,2,12.6,4.725
736249.805796412,-112.406833333333,44.6928333333333,5,0,,D,200034,0.15,1.1,17.9,4.716
736249.817503704,-114.2415,44.0373333333333,13.36,0,,D,200035,1.92,18.8,45.7,12.177
736249.817576852,-111.198,43.7013333333333,6.41,0,,D,200036,0.4,2.2,1.5,5.924
736250.32106956,-111.176666666667,44.509,4.09,0,,D,200037,0.07,6.1,1.3,3.836
736250.478983796,-115.1805,44.3703333333333,7.6,0,,D,200038,1.41,70.5,69.5,7.072
736250.51603588,-110.766333333333,44.477,6.62,0,,D,200039,0.18,3.1,0.9,6.159
736250.644153472,-113.926666666667,44.232,5,0,,D,200040,0.29,1.1,27.5,4.696
736250.650052431,-112.828333333333,44.7181666666667,5,0,,C,200041,0.08,0.5,14.2,4.731
736251.211871065,-111.274833333333,44.8263333333333,5,0,,D,200042,0.1,1.4,15,4.701
736251.425703935,-113.358333333333,45.4435,5,0,,D,200043,4.78,99,99,4.657
736251.497210995,-111.854833333333,45.0055,5,0,,D,200044,0.02,2,12.6,4.724
736251.550773264,-114.27,43.989,5,0,,D,200045,1.1,12.8,92.6,4.653
736252.072642361,-111.049166666667,42.8806666666667,23.69,0,,D,200046,0.39,14.8,20.8,21.489
736252.177450926,-111.633,44.8538333333333,5,0,,D,200047,0.16,1.3,18.3,4.707
736252.28573287,-113.095666666667,44.8016666666667,5,0,,D,200048,0.01,0.9,12.5,4.702
736252.753771296,-111.843833333333,44.9865,5,0,,D,200049,0.08,2.1,14,4.713
736252.753806597,-112.0875,44.8928333333333,5,0,,D,200050,0.04,1.5,12.8,4.718
736253.794324884,-112.459166666667,46.0101666666667,5,0,,D,200051,0.09,2.7,14.8,4.687
736253.794577315,-112.812,44.709,5,0,,D,200052,1.26,10.4,99,4.709
736254.321498958,-114.734666666667,42.7601666666667,4.89,0,,D,200053,4.46,87.5,71.6,4.568
736255.288633333,-113.312333333333,44.8056666666667,5,0,,D,200054,0.83,9.8,70.6,4.695
736256.070390856,-112.928833333333,45.429,5,0,,D,200055,1.89,21,99,4.702
736256.218438542,-114.036,44.297,5,0,,D,200056,0.04,2.1,13,4.718
736256.23463125,-114.0255,44.3135,5,0,,D,200057,0.06,2.3,13.5,4.667
736256.726476505,-112.833,44.4783333333333,5,0,,D,200058,0.02,0.8,12.6,4.735
736256.730286806,-114.068166666667,44.4316666666667,5,0,,D,200059,0.11,1.9,15.4,4.722
736256.73650544,-112.7345,45.3695,5,0,,D,200060,0.02,1,12.6,4.724
736256.801006713,-113.9885,44.4541666666667,0.03,0,,D,200061,0.48,2.1,4.7,0.254
736256.822946759,-114.043833333333,44.4345,5,0,,D,200062,0.02,3.4,12.6,4.722
736256.822957176,-113.988833333333,44.4778333333333,5,0,,D,200063,0.19,1.3,19.9,4.732
736256.823978125,-114.043833333333,44.4413333333333,14.1,0,,C,200064,0.22,1.1,1.4,12.912
736256.869123148,-114.009666666667,44.4653333333333,7.84,0,,C,200065,0.09,1,1.2,7.275
736258.486256597,-111.302666666667,43.7486666666667,5,0,,D,200066,0.01,1.1,12.5,4.655
736258.579988542,-114.078833333333,44.4816666666667,8.68,0,,C,200067,0.09,1.6,1.2,8.047
736259.248023727,-113.952,44.463,10.6,0,,D,200068,0.18,3,8,9.764
736259.26768206,-113.1355,44.2951666666667,5,0,,D,200069,0.07,0.9,13.8,4.717
736259.911390625,-113.995666666667,44.4938333333333,8.4,0,,D,200070,0.59,3.1,1.6,7.756
736260.231470023,-113.082166666667,45.1831666666667,5,0,,D,200071,4.05,33.4,99,4.697
736260.65083206,-112.946833333333,44.7296666666667,5,0,,D,200072,0.17,0.9,19.1,4.718
736261.932402546,-112.0755,44.6015,5,0,,D,200073,0.05,1.6,13.3,4.718
736262.774253819,-114.236166666667,44.5848333333333,5,0,,D,200074,0.08,1.9,14.2,4.718
736262.774254861,-114.2215,44.5528333333333,0.76,0,,D,200075,0.48,2.1,1.5,0.906
736262.788232755,-114.0535,44.5681666666667,0.02,0,,D,200076,0.13,3.5,1.3,0.175
736263.427694907,-113.309166666667,44.4663333333333,5,0,,D,200077,0.91,11,76.8,4.667
736263.564062153,-115.025166666667,44.2163333333333,20.23,0,,D,200078,0.16,9.1,11,18.374
736264.032442361,-113.030166666667,44.3973333333333,5,0,,C,200079,0.16,0.9,18.4,4.72
736264.792741204,-112.616666666667,46.0555,5,0,,D,200080,0.73,21.2,5.2,4.657
736266.682512732,-114.740333333333,44.214,6.09,0,,D,200081,0.09,3.4,1.5,5.699
736268.476573148,-114.0545,44.4546666666667,5,0,,D,200082,0.14,1.5,16.9,4.735
736268.540573958,-114.0165,44.4608333333333,7.88,0,,C,200083,0.12,1.1,2.2,7.343
736268.663779861,-114.011333333333,44.4788333333333,5,0,,D,200084,0.15,2.8,17.4,4.732
736268.705771644,-112.697,45.4711666666667,5,0,,D,200085,0.29,2.5,27.2,4.702
735690.114494329,-114.481,46.174,5.24,0,,D,200001,0.74,41.3,39.5,4.872
735690.189453241,-110.804166666667,44.7446666666667,5.09,0,,C,200002,0.01,1.8,0.6,4.798
735690.308965162,-114.367666666667,44.4056666666667,5,0,,D,200003,1.55,18.3,99,4.718
735690.30900625,-114.218166666667,44.5325,5.2,0,,C,200004,0.2,1.4,0.9,4.932
735690.431086921,-111.907166666667,44.7246666666667,5,0,,D,200005,0.09,1.5,14.4,4.724
735690.431078009,-113.645833333333,44.9403333333333,38.78,0,,D,200006,0.62,6.2,53,35.106
735690.432928935,-111.894,44.7268333333333,5,0,,D,200007,0.1,2,15,4.724
735690.661759028,-113.934833333333,44.3898333333333,5,0,,D,200008,1.57,14.7,99,4.734
735690.787564236,-110.9505,44.7231666666667,4.8,0,,D,200009,0.09,1.7,14.7,4.537
735691.04277581,-111.862666666667,44.7125,5,0,,D,200010,0.05,1,13.2,4.724
735691.459853704,-111.1345,44.854,10.76,0,,C,200011,0.09,0.9,2.7,9.901
735691.563286806,-114.272833333333,44.5766666666667,5,0,,D,200012,0.15,2.1,17.5,4.752
735691.954998032,-112.679333333333,45.3606666666667,5,0,,D,200013,1.68,16.4,11.7,4.727
735692.205175694,-110.916666666667,44.7731666666667,6.22,0,,C,200014,0.03,1.6,0.9,5.816
735692.333581713,-114.205333333333,44.547,5,0,,D,200015,0.03,1,12.8,4.732
735692.46488669,-113.464666666667,45.1966666666667,5.01,0,,D,200016,0.38,4.6,4.8,4.731
735692.520680324,-114.163333333333,44.5808333333333,7.72,0,,C,200017,0.14,1.1,1.7,7.18
735692.615783565,-113.497,44.2536666666667,5,0,,D,200018,0.89,60.8,75.6,4.712
735692.615714699,-114.151833333333,44.5811666666667,2.33,0,,C,200019,0.21,1.5,1.1,2.319
735692.747018403,-114.450833333333,44.3856666666667,1.01,0,,C,200020,0.06,2.1,0.9,1.141
735692.853512731,-113.185,44.3586666666667,5,0,,D,200021,0.31,11.9,29.1,4.712
735693.582427778,-112.373,44.9528333333333,5,0,,D,200022,1.12,4.8,94.3,4.724
735694.016609028,-112.659333333333,44.6255,5,0,,D,200023,1.68,3.4,99,4.72
735694.040458218,-112.485666666667,45.0621666666667,5,0,,D,200024,0.77,53.9,65.8,4.725
735694.779096528,-114.373666666667,44.629,5,0,,D,200025,0.02,2.8,12.6,4.752
735694.779144097,-114.2325,44.461,5,0,,D,200026,0.73,6.6,2.7,4.667
735694.837424768,-112.1255,46.6435,3.95,0,,D,200027,3.9,83.5,71.6,3.772
735694.977685417,-115.171666666667,45.809,5,0,,D,200028,2.31,77.7,31.6,4.732
735695.020935301,-110.8935,44.8193333333333,3.23,0,,D,200029,0.15,1.4,17.6,3.129
735695.055325116,-111.492,44.6351666666667,7.17,0,,D,200030,0.64,14.7,10.8,6.666
735695.056444213,-113.429666666667,45.4786666666667,5,0,,D,200031,0.02,1.9,12.6,4.717
735695.058761921,-112.37,44.3523333333333,5,0,,D,200032,1.89,10.3,99,4.714
735695.094080903,-114.314833333333,44.5611666666667,4.39,0,,D,200033,0.17,2.7,1,4.183
735695.180940046,-112.262,45.7176666666667,5,0,,D,200034,1.1,23.5,31.6,4.655
735695.193262616,-114.285666666667,44.542,3.66,0,,C,200035,0.2,2.2,1.1,3.48
735695.220143287,-112.629833333333,44.446,5,0,,D,200036,0.32,2.2,29.2,4.711
735695.441800694,-112.039333333333,44.543,5,0,,D,200037,0.47,3.2,41.2,4.725
735695.583984606,-113.132666666667,44.4498333333333,5,0,,D,200038,0.05,0.7,13.2,4.693
735695.816082407,-114.408166666667,44.613,4.44,0,,D,200039,0.31,5.1,28.4,4.248
735695.910689005,-114.258833333333,46.1051666666667,24.08,0,,D,200040,1.82,59.3,79.3,21.905
735696.264210764,-112.531833333333,45.2415,5,0,,D,200041,0.02,0.5,12.7,4.702
735696.264232523,-112.668833333333,45.1351666666667,6.97,0,,D,200042,0.07,9.8,1.2,6.491
735697.431301852,-109.366333333333,43.8193333333333,5,0,,D,200043,2.36,58.4,31.6,4.722
735697.522502083,-110.8245,44.757,8.08,0,,C,200044,0.08,2.1,0.7,7.489
735697.874450463,-114.307833333333,44.5803333333333,4.58,0,,C,200045,0.06,1.1,1.9,4.373
735698.246675694,-114.151833333333,44.1098333333333,0.08,0,,D,200046,3.82,47,25.3,0.291
735699.115669676,-114.314166666667,44.583,5,0,,D,200047,0.06,1.2,13.4,4.752
735699.11564456,-114.756666666667,44.5256666666667,13.31,0,,D,200048,0.53,31.6,22.9,12.136
735699.514982176,-114.198,44.6086666666667,4.68,0,,D,200049,0.04,8.6,9.1,4.369
735699.51807581,-114.195666666667,44.5383333333333,0.57,0,,D,200050,0.32,2.5,29.4,0.745
735699.524478472,-114.205833333333,44.6035,5,0,,D,200051,0.21,2.3,21.2,4.752
735699.561288426,-114.238166666667,44.5565,5,0,,D,200052,0.12,2.8,16.2,4.732
735699.590569329,-114.175666666667,44.519,4.89,0,,C,200053,0.08,1.8,2.7,4.653
735699.667561458,-114.237333333333,44.5221666666667,5,0,,D,200054,0.46,3.6,40.7,4.752
735699.709483565,-114.129,44.5558333333333,6.38,0,,D,200055,0.01,3,1.3,5.964
735699.738689352,-114.196166666667,44.5945,13.5,0,,D,200056,0.2,5.3,4.7,12.383
735699.870585301,-114.282166666667,44.5018333333333,5.18,0,,D,200057,0.05,4.8,2.4,4.848
735699.941506366,-112.5515,44.607,5,0,,D,200058,0.01,0.9,12.5,4.73
735699.995895949,-112.571166666667,44.6313333333333,5,0,,C,200059,0.05,0.8,13.2,4.722
735699.995925231,-112.934166666667,44.554,5,0,,D,200060,0.08,2.1,14.4,4.667
735700.050956481,-114.108,44.4923333333333,2.23,0,,D,200061,0.01,2.5,1,2.239
735700.189628819,-114.281333333333,44.5598333333333,1.13,0,,C,200062,0.08,1.9,1.1,1.269
735700.355921181,-113.826833333333,44.3355,5,0,,D,200063,0.09,2.4,14.5,4.695
735700.356668056,-114.315833333333,44.5253333333333,5,0,,D,200064,0.08,1.6,14,4.752
735700.586715856,-114.336166666667,44.5758333333333,5,0,,D,200065,0.04,3.2,13,4.752
735700.596533912,-114.241166666667,44.5465,5,0,,D,200066,0.04,2.2,13,4.732
735700.895565625,-115.247,46.1516666666667,5,0,,D,200067,1.98,64,31.6,4.732
735701.00406875,-112.717833333333,44.7823333333333,5,0,,D,200068,0.36,4.3,32.7,4.729
735701.095244444,-114.244,44.5408333333333,5.05,0,,C,200069,0.19,0.8,0.9,4.763
735701.171004282,-114.288166666667,44.5698333333333,5,0,,D,200070,0.13,1.5,16.3,4.718
735701.171019907,-114.148666666667,44.5535,0.4,0,,C,200071,0.11,2.4,1.6,0.517
735701.171566435,-114.218,44.5431666666667,4.06,0,,C,200072,0.05,1.2,0.7,3.906
735701.431078704,-114.078166666667,44.4956666666667,2.47,0,,D,200073,0.88,4.5,7.1,2.456
735701.546223843,-112.3975,44.2743333333333,5,0,,D,200074,2.7,13.5,99,4.69
735701.560499653,-114.199833333333,44.5636666666667,1.05,0,,D,200075,0.02,2,12.6,1.196
735701.561868403,-114.140166666667,44.5273333333333,0.05,0,,C,200076,0.1,1.8,1.1,0.277
735701.569122338,-114.217833333333,44.5251666666667,2.58,0,,D,200077,0.5,3,3.9,2.54
735701.606532407,-113.7825,44.364,5,0,,D,200078,0.2,5,20.9,4.734
735702.003255787,-114.196666666667,44.5601666666667,6.76,0,,C,200079,0.14,1,0.6,6.281
735702.006683796,-114.219,44.529,5,0,,D,200080,0.15,2.6,17.5,4.718
735702.006825231,-113.108,44.3931666666667,5,0,,D,200081,1.32,15.4,99,4.69
735702.010129051,-114.226833333333,44.5463333333333,5,0,,D,200082,0.17,1.4,18.6,4.718
735702.010135648,-114.180333333333,44.5543333333333,7.24,0,,C,200083,0.07,1.2,1,6.738
735702.011023264,-114.241,44.5428333333333,5.06,0,,C,200084,0.19,0.8,0.9,4.772
735702.012715972,-114.181,44.5731666666667,5,0,,D,200085,0.07,1.6,13.7,4.718
735702.012706019,-114.260833333333,44.5521666666667,5.51,0,,C,200086,0.05,1.9,1,5.145
735702.014551389,-113.678,44.5238333333333,5,0,,D,200087,0.56,7.3,48,4.725
735702.015632639,-114.3685,44.6313333333333,5,0,,D,200088,0.01,3.2,12.6,4.718
735702.016557292,-114.207,44.5175,5,0,,D,200089,0.15,1.7,17.5,4.718
735702.025676968,-114.220666666667,44.593,5,0,,D,200090,0.05,2.2,13.3,4.718
735702.027275694,-114.241166666667,44.5326666666667,5,0,,D,200091,0.07,2.3,13.9,4.718
735702.032178009,-113.2115,44.1613333333333,5,0,,D,200092,1.22,4.6,99,4.722
735702.035784954,-114.246166666667,44.5096666666667,6.83,0,,C,200093,0.17,1.6,2.7,6.399
735702.040347107,-113.531833333333,44.4633333333333,5,0,,D,200094,1.78,15,99,4.734
735702.048035069,-113.654666666667,44.2616666666667,5,0,,D,200095,1.26,25.5,99,4.719
735702.052214236,-114.287333333333,44.5405,4.1,0,,C,200096,0.05,1.4,1.4,3.909
735702.05446713,-114.2305,44.5276666666667,5,0,,D,200097,0.02,2.1,12.6,4.752
735702.072670486,-114.133833333333,44.6096666666667,0.04,0,,C,200098,0.12,1.6,0.8,0.258
735702.075590509,-114.203166666667,44.5778333333333,8.11,0,,C,200099,0.16,1.6,0.7,7.517
735702.082990509,-114.231,44.5458333333333,5.98,0,,C,200100,0.17,0.8,0.9,5.6
735702.090429167,-114.243,44.5238333333333,5,0,,D,200101,0.05,1.1,13.2,4.718
735702.09604919,-113.738,44.0805,5,0,,D,200102,2.1,22.6,99,4.735
735702.098310417,-114.188,44.5268333333333,5,0,,D,200103,0.11,1.6,15.4,4.718
735702.107089352,-114.199666666667,44.5161666666667,5,0,,D,200104,0.08,1.4,14.3,4.718
735702.119958333,-114.245,44.5666666666667,2.46,0,,C,200105,0.13,1.4,1.8,2.466
735702.129798843,-114.285666666667,44.5291666666667,5,0,,D,200106,0.06,1.9,13.4,4.718
735702.163783912,-112.878666666667,44.4491666666667,5,0,,D,200107,1.84,7.2,99,4.717
735702.163625579,-114.261,44.5538333333333,6.14,0,,D,200108,0.2,2.7,1.1,5.713
735702.17972581,-114.244333333333,44.5113333333333,8.58,0,,C,200109,0.01,1.4,1.8,7.974
735702.192761111,-114.237333333333,44.629,5,0,,D,200110,0.27,4.4,26,4.718
735702.192787037,-114.064,44.5503333333333,0.02,0,,C,200111,0.19,2.1,1.3,0.175
735702.200430671,-114.202,44.5725,5,0,,D,200112,0.15,2.3,17.8,4.718
735702.284671181,-114.267333333333,44.5251666666667,5,0,,D,200113,0.14,1.5,16.9,4.752
735702.284676157,-114.212833333333,44.49,0.8,0,,C,200114,0.07,1,1.1,0.942
735702.285853819,-114.206333333333,44.5213333333333,5,0,,D,200115,0.03,1.3,12.8,4.718
735702.287802662,-114.5905,44.5431666666667,0.08,0,,D,200116,0.55,10.4,12.9,0.324
735702.288077199,-114.127333333333,44.5146666666667,4.97,0,,D,200117,0.14,14.8,8.2,4.66
735702.299235417,-114.178833333333,44.4913333333333,12.9,0,,D,200118,0,3.3,2.3,11.862
735702.325039352,-114.2475,44.5498333333333,4.16,0,,C,200119,0.21,0.9,0.6,3.996
735702.34803912,-114.307833333333,44.5748333333333,3.99,0,,D,200120,0.06,3.4,1.6,3.809
735702.353249884,-114.294,44.5713333333333,0.82,0,,C,200121,0.21,2.2,1.3,0.99
735702.375114352,-114.206,44.5333333333333,0.08,0,,C,200122,0.26,1.8,4,0.29
735702.380435764,-114.297166666667,44.5726666666667,4.75,0,,C,200123,0.21,1.5,1,4.494
735702.402446181,-113.494,44.9246666666667,5,0,,D,200124,0.1,1.9,15.1,4.724
735702.407796991,-114.229166666667,44.4976666666667,5,0,,D,200125,0.33,2.7,30,4.718
735702.409550232,-114.290666666667,44.5505,4.31,0,,D,200126,0.4,2,1.9,4.131
735702.448553009,-114.246166666667,44.5536666666667,2.11,0,,C,200127,0.17,1.4,2.5,2.151
735702.448579514,-114.109333333333,44.4991666666667,6.85,0,,C,200128,0.06,1.8,0.8,6.387
735702.473013657,-114.1835,44.5126666666667,14.01,0,,C,200129,0.08,1.9,1.2,12.86
735702.477225579,-114.2445,44.5538333333333,7.42,0,,C,200130,0.08,2.1,1.2,6.929
735702.484450116,-114.2235,44.5111666666667,5,0,,D,200131,0.07,1.7,13.6,4.718
735702.484459259,-114.164833333333,44.6373333333333,12.84,0,,C,200132,0.02,0.8,1.1,11.808
735702.501489815,-114.3095,44.568,0.04,0,,D,200133,0.24,3,1.8,0.288
735702.529379282,-114.217833333333,44.51,5,0,,D,200134,0.11,1.9,15.6,4.718
735702.543416435,-114.254333333333,44.5688333333333,4.57,0,,C,200135,0.16,1.1,1.8,4.331
735702.621061806,-114.230666666667,44.5243333333333,5,0,,D,200136,0.14,1.7,16.9,4.718
735702.62106412,-114.221833333333,44.5195,1.46,0,,C,200137,0.15,1.4,2.7,1.5
735702.636654051,-114.2445,44.5771666666667,7.46,0,,C,200138,0.06,2.2,1,6.966
735702.648781481,-114.290166666667,44.5715,5,0,,D,200139,0.05,2.9,13.2,4.718
735702.654631713,-114.1895,44.575,5,0,,D,200140,0.11,2.3,15.6,4.718
735702.654637384,-114.212833333333,44.5053333333333,2.66,0,,D,200141,0.22,4.2,2.5,2.58
735702.668306019,-114.250833333333,44.5948333333333,0.03,0,,D,200142,0.4,2.1,1.3,0.279
735702.711484954,-114.2375,44.5696666666667,9.45,0,,D,200143,0.51,3.2,2.9,8.757
735702.711522106,-114.274166666667,44.5911666666667,26.37,0,,D,200144,1.62,62.4,76.9,23.966
735702.712110301,-114.201333333333,44.5618333333333,0.04,0,,D,200145,0.16,3.6,3.2,0.269
735702.733798264,-113.482,44.3881666666667,5,0,,D,200146,7.94,33,99,4.734
735702.742268519,-114.2385,44.5028333333333,5,0,,D,200147,0.05,1.6,13.3,4.718
735702.842322338,-114.240333333333,44.5571666666667,5,0,,D,200148,0.03,1.7,12.8,4.718
735702.860513079,-112.386833333333,44.163,5,0,,D,200149,0.98,8.7,83,4.667
735702.905200694,-112.3715,44.9573333333333,5,0,,D,200150,0.02,0.9,12.7,4.724
735702.961158912,-114.192166666667,44.5315,5,0,,D,200151,0.06,1.4,13.6,4.752
735702.974899653,-114.114166666667,44.644,5,0,,D,200152,0.29,5.8,27.3,4.735
735703.039820949,-114.236833333333,44.5856666666667,4.91,0,,D,200153,0.14,2.6,0.8,4.651
735703.099279861,-113.821333333333,44.5428333333333,5,0,,D,200154,0.2,2.2,20.5,4.734
735703.133446528,-114.2685,44.5288333333333,3.03,0,,D,200155,0.04,1.3,13,2.945
735703.140490394,-112.322833333333,44.9253333333333,5,0,,D,200156,5.39,23.1,99,4.724
735703.158645602,-114.144333333333,44.5041666666667,0.01,0,,D,200157,0.16,3.8,1.6,0.241
735703.160999074,-114.260666666667,44.5696666666667,5,0,,D,200158,0.09,1.4,14.5,4.718
735703.20852963,-114.251833333333,44.5548333333333,5,0,,D,200159,0.03,1.3,12.7,4.718
735703.208556019,-114.0925,44.5726666666667,10.69,0,,D,200160,0.01,6.6,5.1,9.822
735703.227919444,-114.213833333333,44.5488333333333,9.38,0,,C,200161,0.01,2.2,1.1,8.66
735703.229041898,-114.230166666667,44.5273333333333,7.02,0,,C,200162,0.04,1.6,0.7,6.536
735703.316751157,-114.190833333333,44.5366666666667,8.44,0,,C,200163,0.28,1.2,1.1,7.828
735703.327635185,-114.2535,44.5655,3.6,0,,C,200164,0.15,1.2,0.9,3.458
735703.339107292,-114.418833333333,44.4678333333333,35.39,0,,D,200165,0.6,7.7,51.7,32.073
735703.340143634,-114.324333333333,44.606,5,0,,D,200166,0.03,2.3,12.8,4.718
735703.383453241,-112.319333333333,44.7735,5,0,,D,200167,0.03,0.6,12.8,4.724
735703.536903356,-114.178333333333,44.5651666666667,2.52,0,,C,200168,0.17,1.3,0.7,2.487
735703.550134838,-114.198166666667,44.54,3.19,0,,C,200169,0.27,1.3,0.9,3.122
735703.559995602,-114.264,44.5585,5.41,0,,C,200170,0.15,1.5,1,5.12
735703.570776968,-114.2435,44.5775,5,0,,D,200171,0.1,3.1,14.8,4.718
735703.635769213,-114.223333333333,44.5403333333333,0.76,0,,C,200172,0.26,1.3,2.6,0.902
735703.640484144,-114.16,44.568,3.11,0,,D,200173,0.1,2.7,1.7,3.021
735703.646665509,-114.2095,44.5133333333333,5,0,,D,200174,0.17,2.9,18.9,4.718
735703.647050347,-113.5675,43.8916666666667,5,0,,D,200175,0.96,17.7,80.9,4.708
735703.64700544,-114.1675,44.5055,10.68,0,,C,200176,0.19,2,3.6,9.809
735703.79071412,-114.269333333333,44.517,5,0,,D,200177,0.01,2.5,12.5,4.718
735703.790705208,-114.283166666667,44.5913333333333,4.06,0,,C,200178,0.04,2.2,1.1,3.799
735703.794625232,-114.243166666667,44.5406666666667,5,0,,D,200179,0.28,2.7,26.6,4.718
735703.796193981,-112.518666666667,45.9885,5,0,,D,200180,1.2,10,99,4.687
735703.815670833,-114.23,44.5406666666667,5,0,,D,200181,0.21,1.7,21.4,4.718
735703.815693171,-114.070166666667,44.5945,3.62,0,,C,200182,0.22,2.5,1.6,3.459
735703.830530324,-114.745333333333,43.8758333333333,5,0,,D,200183,2.76,70,70,4.751
735703.83361956,-114.2735,44.5365,0.06,0,,D,200184,0.34,2.2,2.6,0.287
735703.850037847,-114.226833333333,44.5676666666667,0.04,0,,D,200185,0.59,2.7,5,0.288
735703.853916319,-114.017333333333,46.2725,5,0,,D,200186,2.09,52.5,17.7,4.657
735703.854718981,-114.116,44.5346666666667,5,0,,D,200187,0.29,3.2,27.1,4.752
735703.856168519,-114.234,44.5525,5,0,,D,200188,0.16,2.1,18.6,4.718
