otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL,d_time
736948.914826157,-111.427666666667,42.5453333333333,7.96,0,NaN,B,200291,0.04,1.2,0.5,7.362,10-Sep-2017 21:57:20
736948.919065741,-111.406166666667,42.5736666666667,8.17,0,NaN,C,200292,0.03,1.1,0.6,7.556,10-Sep-2017 22:03:27
736948.921408565,-111.4075,42.5715,6.97,0,NaN,C,200293,0.06,0.9,0.6,6.477,10-Sep-2017 22:06:49
736948.922967824,-111.4355,42.569,2.54,0,NaN,B,200295,0.11,0.8,0.4,2.491,10-Sep-2017 22:09:04
736948.928490394,-111.434666666667,42.5753333333333,3.33,0,NaN,B,200299,0.07,0.6,0.4,3.204,10-Sep-2017 22:17:01
736948.939695023,-111.396833333333,42.5568333333333,6.59,0,NaN,C,200302,0.05,1.2,0.7,6.137,10-Sep-2017 22:33:09
736948.941201389,-111.404833333333,42.5728333333333,6.93,0,NaN,C,200303,0.04,1.8,0.8,6.446,10-Sep-2017 22:35:19
736948.945388426,-111.426333333333,42.5581666666667,7.77,0,NaN,B,200305,0.06,0.8,1.3,7.196,10-Sep-2017 22:41:21
736948.949403357,-111.395833333333,42.5665,6.48,0,NaN,C,200307,0.04,1.3,0.6,6.032,10-Sep-2017 22:47:08
736948.950740393,-111.426833333333,42.5961666666667,6.48,0,NaN,C,200308,0.03,1.5,0.6,6.036,10-Sep-2017 22:49:03
736948.952107407,-111.4165,42.5978333333333,5.25,0,NaN,C,200309,0.06,1.5,0.6,4.93,10-Sep-2017 22:51:02
736948.955860995,-111.447833333333,42.5901666666667,2.51,0,NaN,B,200310,0.04,0.8,0.3,2.462,10-Sep-2017 22:56:26
736948.958017593,-111.991666666667,42.79,46.95,0,NaN,D,200311,0.39,2.5,4.9,42.456,10-Sep-2017 22:59:32
736948.958646412,-111.427833333333,42.5961666666667,1.73,0,NaN,B,200312,0.08,0.9,0.4,1.757,10-Sep-2017 23:00:27
736948.959601389,-111.434833333333,42.5916666666667,2.13,0,NaN,B,200313,0.06,0.8,0.4,2.12,10-Sep-2017 23:01:49
736948.980117014,-111.359,42.5698333333333,5.65,0,NaN,D,200315,0.04,3.1,2.4,5.289,10-Sep-2017 23:31:22
736948.981337037,-111.462333333333,42.625,2.84,0,NaN,C,200316,0.06,1.2,0.4,2.758,10-Sep-2017 23:33:07
736948.981933333,-111.360833333333,42.6365,6.28,0,NaN,D,200317,0.37,1.9,2.7,5.85,10-Sep-2017 23:33:59
736948.985215741,-111.389666666667,42.5563333333333,8.49,0,NaN,C,200319,0.07,1.5,0.7,7.844,10-Sep-2017 23:38:42
736948.989827315,-111.4305,42.5686666666667,6.09,0,NaN,C,200320,0.05,2.1,1.3,5.694,10-Sep-2017 23:45:21
736948.990845949,-111.420333333333,42.5606666666667,6.96,0,NaN,C,200321,0.05,4.8,1.8,6.47,10-Sep-2017 23:46:49
736948.994226389,-111.417,42.5761666666667,6.17,0,NaN,B,200322,0.09,0.7,0.5,5.754,10-Sep-2017 23:51:41
736949.003694213,-111.436666666667,42.5926666666667,2.06,0,NaN,B,200325,0.04,0.7,0.3,2.055,11-Sep-2017 00:05:19
736949.005088657,-111.401666666667,42.5698333333333,6.57,0,NaN,C,200326,0.05,2.1,0.6,6.115,11-Sep-2017 00:07:19
736949.012845949,-111.4635,42.5395,1.29,0,NaN,D,200327,0.79,4,4.3,1.368,11-Sep-2017 00:18:29
736949.02778206,-111.449,42.5976666666667,7.13,0,NaN,C,200329,0.03,1.1,1.2,6.618,11-Sep-2017 00:40:00
736949.036333565,-111.407166666667,42.5748333333333,6.84,0,NaN,C,200335,0.02,1.2,0.5,6.357,11-Sep-2017 00:52:19
736949.038420486,-111.435,42.5625,7.29,0,NaN,C,200336,0.05,1.2,0.6,6.754,11-Sep-2017 00:55:19
736949.050012731,-111.416166666667,42.5876666666667,4.69,0,NaN,C,200337,0.04,1.3,0.6,4.431,11-Sep-2017 01:12:01
736949.059786343,-111.419166666667,42.5563333333333,7.83,0,NaN,C,200338,0.01,1.7,0.8,7.251,11-Sep-2017 01:26:05
736949.076395718,-111.443,42.5766666666667,2.88,0,NaN,C,200339,0.13,1.3,0.4,2.798,11-Sep-2017 01:50:00
736949.110858565,-111.4635,42.6585,8.14,0,NaN,B,200342,0.05,0.7,0.9,7.531,11-Sep-2017 02:39:38
736949.128254745,-111.417666666667,42.5758333333333,6.62,0,NaN,C,200343,0.06,0.9,0.5,6.165,11-Sep-2017 03:04:41
736949.135481481,-111.406833333333,42.5856666666667,6.12,0,NaN,C,200344,0.02,1.6,0.8,5.713,11-Sep-2017 03:15:05
736949.152339468,-111.446833333333,42.5686666666667,1.49,0,NaN,C,200345,0.13,1.3,0.6,1.545,11-Sep-2017 03:39:22
736949.153237269,-111.395166666667,42.5605,7.75,0,NaN,C,200346,0.1,1.3,0.6,7.179,11-Sep-2017 03:40:39
736949.16110787,-111.438166666667,42.5713333333333,2.67,0,NaN,C,200348,0.16,1.4,0.6,2.603,11-Sep-2017 03:51:59
736949.169004282,-111.435833333333,42.5686666666667,2.86,0,NaN,C,200349,0.12,1.3,0.4,2.766,11-Sep-2017 04:03:21
736949.179854514,-111.414,42.5716666666667,6.79,0,NaN,C,200350,0.06,1,0.6,6.318,11-Sep-2017 04:18:59
736949.183098843,-111.436666666667,42.5818333333333,7.14,0,NaN,C,200351,0.11,1.2,0.9,6.629,11-Sep-2017 04:23:39
736949.200212731,-111.419333333333,42.5941666666667,7.13,0,NaN,C,200355,0.11,0.9,0.5,6.621,11-Sep-2017 04:48:18
736949.208776736,-111.8045,42.7013333333333,38.69,0,NaN,B,200356,0.28,1.7,4.5,35.019,11-Sep-2017 05:00:38
736949.237750347,-111.441333333333,42.5843333333333,3.76,0,NaN,C,200358,0.12,1.4,0.9,3.589,11-Sep-2017 05:42:21
736949.251620255,-111.433666666667,42.56,3.44,0,NaN,C,200359,0.07,1.1,0.4,3.295,11-Sep-2017 06:02:19
736949.262506366,-111.402166666667,42.5871666666667,6.05,0,NaN,C,200360,0.05,1.4,0.5,5.651,11-Sep-2017 06:18:00
736949.301200694,-111.431833333333,42.6035,5.64,0,NaN,C,200365,0.01,1.8,0.9,5.283,11-Sep-2017 07:13:43
736949.327330324,-111.47,42.621,4.68,0,NaN,C,200366,0.07,1,1.1,4.418,11-Sep-2017 07:51:21
736949.332723264,-111.408833333333,42.5895,5.28,0,NaN,C,200367,0.1,1.3,0.9,4.953,11-Sep-2017 07:59:07
736949.344016551,-111.411166666667,42.5685,6.85,0,NaN,C,200369,0.07,1.2,0.6,6.366,11-Sep-2017 08:15:23
736949.346092361,-111.405,42.563,7.95,0,NaN,C,200370,0.02,1.4,0.6,7.359,11-Sep-2017 08:18:22
736949.346616782,-111.424666666667,42.608,5.4,0,NaN,C,200371,0.07,1.5,0.7,5.061,11-Sep-2017 08:19:07
736949.358800463,-111.393333333333,42.5758333333333,6.96,0,NaN,C,200372,0.02,1.1,0.6,6.47,11-Sep-2017 08:36:40
736949.371318634,-111.437,42.5996666666667,7.34,0,NaN,C,200374,0.01,1.1,1,6.806,11-Sep-2017 08:54:41
736949.372243866,-111.438833333333,42.5581666666667,7.2,0,NaN,C,200375,0.13,0.9,0.6,6.684,11-Sep-2017 08:56:01
736949.380574537,-111.426666666667,42.6053333333333,5.57,0,NaN,C,200376,0.08,1,0.4,5.219,11-Sep-2017 09:08:01
736949.399559028,-111.421,42.536,5.95,0,NaN,C,200377,0.1,1.1,0.7,5.556,11-Sep-2017 09:35:21
736949.418083333,-111.373166666667,42.56,7.08,0,NaN,D,200379,0.22,2.8,1.1,6.574,11-Sep-2017 10:02:02
736949.419213542,-111.406166666667,42.5361666666667,6.91,0,NaN,C,200380,0.18,1.5,0.7,6.427,11-Sep-2017 10:03:40
736949.421287616,-111.470833333333,42.5681666666667,3.24,0,NaN,D,200381,0.01,2.9,2.3,3.117,11-Sep-2017 10:06:39
736949.425913773,-111.463,42.5468333333333,1.27,0,NaN,D,200383,0.37,2.7,2.7,1.341,11-Sep-2017 10:13:18
736949.433804977,-111.436166666667,42.547,6.3,0,NaN,C,200387,0.06,1,0.4,5.875,11-Sep-2017 10:24:40
736949.454753241,-111.466666666667,42.5808333333333,3.41,0,NaN,C,200390,0.08,1.6,1.6,3.27,11-Sep-2017 10:54:50
736949.462959722,-111.416666666667,42.5411666666667,6.75,0,NaN,C,200391,0.07,1.3,0.6,6.281,11-Sep-2017 11:06:39
736949.465741898,-111.4465,42.5473333333333,6.85,0,NaN,C,200392,0.05,1.7,0.7,6.391,11-Sep-2017 11:10:40
736949.486795949,-111.407833333333,42.5971666666667,5.89,0,NaN,C,200395,0.07,1.2,0.5,5.507,11-Sep-2017 11:40:59
736949.503008333,-111.426,42.5885,6,0,NaN,C,200399,0.02,1.2,0.7,5.612,11-Sep-2017 12:04:19
736949.503534028,-111.415833333333,42.5846666666667,5.63,0,NaN,C,200400,0.05,1.8,1,5.262,11-Sep-2017 12:05:05
736949.505779745,-111.43,42.5093333333333,2.65,0,NaN,C,200401,0.13,1.5,0.9,2.511,11-Sep-2017 12:08:19
736949.506238542,-111.4275,42.5183333333333,3.97,0,NaN,C,200402,0.12,1.2,1.3,3.781,11-Sep-2017 12:08:59
736949.519675232,-111.4535,42.533,5.22,0,NaN,C,200405,0,2,1.1,4.895,11-Sep-2017 12:28:19
736949.521097801,-111.384,42.5468333333333,5.91,0,NaN,C,200406,0.06,2.1,0.9,5.522,11-Sep-2017 12:30:22
736949.531301389,-111.4305,42.5176666666667,4.12,0,NaN,C,200408,0.08,1.1,1.4,3.912,11-Sep-2017 12:45:04
736949.557173611,-111.443,42.6028333333333,5.67,0,NaN,C,200411,0.1,1.5,1,5.302,11-Sep-2017 13:22:19
736949.557623727,-111.401833333333,42.557,6.4,0,NaN,C,200412,0.04,1.3,0.5,5.938,11-Sep-2017 13:22:58
736949.563498264,-111.4355,42.5491666666667,5.21,0,NaN,C,200413,0.07,1.1,0.6,4.892,11-Sep-2017 13:31:26
736949.573162731,-111.412833333333,42.5308333333333,6.76,0,NaN,C,200416,0.06,1,0.7,6.291,11-Sep-2017 13:45:21
736949.574760069,-111.4345,42.539,5.67,0,NaN,C,200417,0.08,1,0.7,5.304,11-Sep-2017 13:47:39
736949.584070718,-111.410666666667,42.5295,6.84,0,NaN,C,200418,0.05,0.9,0.8,6.36,11-Sep-2017 14:01:03
736949.590075,-111.426666666667,42.532,6.82,0,NaN,C,200420,0.06,1.1,0.7,6.346,11-Sep-2017 14:09:42
736949.605264931,-111.853166666667,42.6813333333333,52.75,0,NaN,C,200423,0.01,1.1,1.4,47.677,11-Sep-2017 14:31:34
736949.606985301,-111.421666666667,42.608,7.8,0,NaN,C,200424,0.03,1.2,0.6,7.223,11-Sep-2017 14:34:03
736949.609827778,-111.425333333333,42.5153333333333,4.31,0,NaN,B,200425,0.1,0.9,1.3,4.085,11-Sep-2017 14:38:09
736949.61265081,-112.2945,42.8538333333333,38.84,0,NaN,C,200426,0.11,1.4,2.5,38.519,11-Sep-2017 14:42:13
736949.616922685,-111.447666666667,42.5693333333333,4.23,0,NaN,C,200428,0.1,1,0.7,4.01,11-Sep-2017 14:48:22
736949.618283449,-111.423166666667,42.5323333333333,6.59,0,NaN,C,200429,0.04,0.7,0.6,6.134,11-Sep-2017 14:50:19
736949.621956481,-111.437166666667,42.5128333333333,0.03,0,NaN,C,200430,0.08,1,1.6,0.233,11-Sep-2017 14:55:37
736949.626612384,-111.428666666667,42.5341666666667,4.03,0,NaN,B,200431,0.09,0.7,1.1,3.826,11-Sep-2017 15:02:19
736949.626838426,-111.427666666667,42.5246666666667,4.64,0,NaN,B,200432,0.03,0.7,1.3,4.415,11-Sep-2017 15:02:38
736949.629902778,-111.428666666667,42.535,5.49,0,NaN,D,200433,0.02,4.5,1.2,5.149,11-Sep-2017 15:07:03
736949.631469444,-111.374333333333,42.5153333333333,5.07,0,NaN,B,200434,0.11,0.8,1.6,4.76,11-Sep-2017 15:09:18
736949.640784375,-111.3865,42.5263333333333,7.09,0,NaN,C,200435,0.02,1.4,0.7,6.587,11-Sep-2017 15:22:43
736949.657656597,-111.494166666667,42.5686666666667,1.32,0,NaN,B,200437,0.14,1,1.4,1.385,11-Sep-2017 15:47:01
736949.660256481,-111.408166666667,42.537,4.16,0,NaN,B,200439,0.09,0.6,1,3.946,11-Sep-2017 15:50:46
736949.662027778,-111.433333333333,42.6031666666667,3.47,0,NaN,C,200440,0.01,1.8,0.8,3.333,11-Sep-2017 15:53:19
736949.665056481,-111.410833333333,42.5448333333333,7.61,0,NaN,B,200442,0.06,0.9,0.6,7.06,11-Sep-2017 15:57:40
736949.666068519,-111.412333333333,42.5233333333333,6,0,NaN,B,200443,0.1,0.9,1.1,5.602,11-Sep-2017 15:59:08
736949.667613773,-111.425333333333,42.5611666666667,7.78,0,NaN,B,200444,0.07,0.8,0.5,7.199,11-Sep-2017 16:01:21
736949.66789294,-111.411666666667,42.521,5.7,0,NaN,C,200445,0.16,2,1.8,5.33,11-Sep-2017 16:01:45
736949.669025232,-111.388166666667,42.5755,6.43,0,NaN,C,200446,0.06,1.1,0.7,5.991,11-Sep-2017 16:03:23
736949.670370139,-111.390333333333,42.5548333333333,7.21,0,NaN,C,200447,0.05,2.1,0.8,6.7,11-Sep-2017 16:05:19
736949.678583102,-111.4335,42.5441666666667,7.27,0,NaN,B,200448,0.09,0.9,0.7,6.746,11-Sep-2017 16:17:09
736949.681067245,-111.410333333333,42.5471666666667,6.55,0,NaN,B,200449,0.09,0.8,0.7,6.099,11-Sep-2017 16:20:44
736949.681306713,-111.399166666667,42.5871666666667,5.12,0,NaN,C,200450,0.04,1.6,0.7,4.809,11-Sep-2017 16:21:04
736949.684988889,-111.458166666667,42.6046666666667,3.47,0,NaN,B,200451,0.03,0.7,0.4,3.324,11-Sep-2017 16:26:23
736949.686384954,-111.395333333333,42.5375,6.92,0,NaN,C,200452,0.03,1.6,0.8,6.434,11-Sep-2017 16:28:23
736949.68735706,-111.4405,42.5935,4.06,0,NaN,C,200453,0.12,1.4,1,3.855,11-Sep-2017 16:29:47
736949.688647801,-111.394333333333,42.5366666666667,4.7,0,NaN,C,200454,0.08,2.9,1.1,4.452,11-Sep-2017 16:31:39
736949.693960532,-111.402333333333,42.569,7.65,0,NaN,C,200455,0.05,1.3,0.6,7.097,11-Sep-2017 16:39:18
736949.700552546,-111.4295,42.5601666666667,3.36,0,NaN,B,200457,0.1,0.8,0.6,3.228,11-Sep-2017 16:48:47
736949.700955208,-111.406,42.5238333333333,6.79,0,NaN,B,200458,0.1,0.8,1.1,6.317,11-Sep-2017 16:49:22
736949.70744838,-111.4315,42.538,5.1,0,NaN,D,200459,0.02,4.9,1.3,4.8,11-Sep-2017 16:58:43
736949.719250116,-111.433166666667,42.5131666666667,0.48,0,NaN,B,200460,0.13,0.8,1.7,0.641,11-Sep-2017 17:15:43
736949.721813657,-111.409333333333,42.5441666666667,7.12,0,NaN,C,200462,0.08,1.1,0.6,6.627,11-Sep-2017 17:19:24
736949.725993171,-111.402166666667,42.5485,7,0,NaN,C,200463,0.02,1.3,0.7,6.497,11-Sep-2017 17:25:25
736949.728212616,-111.392833333333,42.5543333333333,6.96,0,NaN,C,200464,0.01,1.3,0.7,6.469,11-Sep-2017 17:28:37
736949.730199306,-111.416666666667,42.5396666666667,7.76,0,NaN,B,200465,0.06,0.8,0.7,7.191,11-Sep-2017 17:31:29
736949.732217361,-111.3705,42.5328333333333,3.81,0,NaN,C,200466,0.04,1.3,1,3.642,11-Sep-2017 17:34:23
736949.733148843,-111.347666666667,42.5611666666667,0.82,0,NaN,C,200467,0.28,2.2,3.8,0.941,11-Sep-2017 17:35:44
736949.733911574,-111.409,42.536,6.79,0,NaN,B,200468,0.07,0.6,0.8,6.312,11-Sep-2017 17:36:49
736949.736199306,-111.4385,42.5933333333333,3.6,0,NaN,B,200469,0.09,0.7,0.5,3.441,11-Sep-2017 17:40:07
736949.745665278,-111.410666666667,42.5295,6.83,0,NaN,B,200470,0.1,0.9,0.9,6.353,11-Sep-2017 17:53:45
736949.756295602,-111.417666666667,42.609,4.77,0,NaN,B,200471,0.15,0.9,0.5,4.493,11-Sep-2017 18:09:03
736949.764238542,-111.380833333333,42.5233333333333,4.06,0,NaN,C,200472,0.1,1.6,1.5,3.852,11-Sep-2017 18:20:30
736949.7681,-111.419166666667,42.6083333333333,6.07,0,NaN,C,200473,0.05,1.3,0.5,5.666,11-Sep-2017 18:26:03
736949.784334144,-111.3975,42.5728333333333,5.07,0,NaN,C,200474,0.08,1.3,0.7,4.762,11-Sep-2017 18:49:26
736949.798926505,-111.396666666667,42.5556666666667,7.89,0,NaN,C,200476,0.1,1.5,0.7,7.308,11-Sep-2017 19:10:27
736949.805609954,-111.463833333333,42.599,7.04,0,NaN,B,200478,0.05,0.8,0.4,6.54,11-Sep-2017 19:20:04
736949.808321759,-111.336833333333,42.5911666666667,29.28,0,NaN,B,200479,0.09,0.8,0.7,26.554,11-Sep-2017 19:23:58
736949.81601088,-111.394666666667,42.5645,7.66,0,NaN,C,200480,0.05,1.3,0.7,7.098,11-Sep-2017 19:35:03
736949.821254282,-111.9515,42.8001666666667,42.11,0,NaN,D,200481,0.32,2.5,4.8,38.108,11-Sep-2017 19:42:36
736949.825682755,-111.424333333333,42.5495,7.65,0,NaN,B,200483,0.04,0.5,1.1,7.091,11-Sep-2017 19:48:58
736949.827878125,-111.467666666667,42.595,6.83,0,NaN,B,200484,0.08,0.7,0.6,6.352,11-Sep-2017 19:52:08
736949.840310185,-111.4085,42.5303333333333,4.38,0,NaN,B,200485,0.08,0.7,1,4.146,11-Sep-2017 20:10:02
736949.856353935,-111.400166666667,42.5485,4.51,0,NaN,C,200486,0.01,2,0.7,4.264,11-Sep-2017 20:33:08
736949.863927315,-111.424,42.5306666666667,5.42,0,NaN,B,200488,0.11,0.7,1.2,5.088,11-Sep-2017 20:44:03
736949.868829745,-111.423,42.5305,5.08,0,NaN,B,200490,0.04,0.5,1,4.786,11-Sep-2017 20:51:06
736949.870006713,-111.42,42.5213333333333,6.88,0,NaN,B,200491,0.07,0.8,1,6.401,11-Sep-2017 20:52:48
736949.886810417,-111.421333333333,42.6085,5.67,0,NaN,C,200494,0.02,1,0.5,5.306,11-Sep-2017 21:17:00
736949.89779294,-111.448333333333,42.5516666666667,4.12,0,NaN,B,200497,0.09,0.7,0.7,3.913,11-Sep-2017 21:32:49
736949.900311227,-111.416666666667,42.5315,5.31,0,NaN,B,200499,0.11,0.7,1.4,4.985,11-Sep-2017 21:36:26
736949.90685625,-111.439166666667,42.5656666666667,32.74,0,NaN,D,200500,0.63,3.1,3.8,29.684,11-Sep-2017 21:45:52
736949.907514931,-111.409,42.5241666666667,4.9,0,NaN,C,200501,0.14,1,1.5,4.615,11-Sep-2017 21:46:49
736949.910004167,-111.401166666667,42.526,3.16,0,NaN,B,200502,0.06,0.9,1.4,3.053,11-Sep-2017 21:50:24
736949.91065081,-111.463,42.5718333333333,3.31,0,NaN,B,200503,0.11,0.7,0.8,3.181,11-Sep-2017 21:51:20
736949.915601157,-111.4185,42.5466666666667,7.33,0,NaN,B,200504,0.07,1,0.6,6.801,11-Sep-2017 21:58:27
736949.922551273,-111.408666666667,42.5505,8.02,0,NaN,C,200505,0.03,1.4,0.6,7.424,11-Sep-2017 22:08:28
736949.925005903,-111.4065,42.5533333333333,7.69,0,NaN,C,200506,0.05,2.2,0.8,7.13,11-Sep-2017 22:12:00
736949.926499884,-111.4065,42.5521666666667,6.75,0,NaN,C,200508,0.16,1.7,0.8,6.285,11-Sep-2017 22:14:09
736949.927869213,-111.462666666667,42.5958333333333,7.41,0,NaN,B,200509,0.07,0.8,0.4,6.873,11-Sep-2017 22:16:07
736949.944437269,-111.464,42.598,4.04,0,NaN,B,200510,0.02,0.6,0.3,3.835,11-Sep-2017 22:39:59
736949.947700463,-111.413333333333,42.5565,7.77,0,NaN,C,200511,0.05,1.1,0.5,7.198,11-Sep-2017 22:44:41
736949.963544444,-111.4265,42.5431666666667,5.21,0,NaN,B,200512,0.07,0.6,0.8,4.893,11-Sep-2017 23:07:30
736949.963992014,-111.377,42.5416666666667,2.61,0,NaN,C,200513,0.06,1.8,0.5,2.555,11-Sep-2017 23:08:08
736949.964326968,-111.3735,42.5691666666667,7.38,0,NaN,C,200514,0.05,1.5,0.8,6.846,11-Sep-2017 23:08:37
736949.966434375,-111.361666666667,42.5498333333333,2.08,0,NaN,C,200515,0.1,1.5,0.9,2.077,11-Sep-2017 23:11:39
736949.969230903,-111.430333333333,42.5383333333333,4.93,0,NaN,B,200516,0.09,0.5,0.9,4.639,11-Sep-2017 23:15:41
736949.981500347,-111.4065,42.5598333333333,7.8,0,NaN,C,200517,0.05,1.1,0.6,7.228,11-Sep-2017 23:33:21
736949.984041088,-111.439666666667,42.5991666666667,2.6,0,NaN,C,200518,0.05,1.1,0.4,2.543,11-Sep-2017 23:37:01
736949.985475463,-111.438,42.5898333333333,6.94,0,NaN,B,200519,0.1,0.8,0.5,6.45,11-Sep-2017 23:39:05
736949.994927431,-111.442666666667,42.5971666666667,6.04,0,NaN,B,200520,0.12,0.8,0.5,5.638,11-Sep-2017 23:52:41
736949.996314815,-111.371333333333,42.5691666666667,13.39,0,NaN,C,200521,0.16,2.3,1.3,12.251,11-Sep-2017 23:54:41
736949.997940972,-111.417,42.5585,7.11,0,NaN,B,200522,0.06,0.9,0.5,6.595,11-Sep-2017 23:57:02
736950.00030544,-111.460166666667,42.6003333333333,7.55,0,NaN,B,200523,0.06,0.8,0.4,6.997,12-Sep-2017 00:00:26
736950.001150347,-111.4675,42.5918333333333,7.24,0,NaN,B,200524,0.05,0.7,0.4,6.719,12-Sep-2017 00:01:39
736950.002416435,-111.444,42.5983333333333,7.07,0,NaN,C,200525,0.05,1.1,0.5,6.572,12-Sep-2017 00:03:28
736950.003251273,-111.468,42.5933333333333,6.44,0,NaN,B,200526,0.07,0.7,0.4,6.002,12-Sep-2017 00:04:40
736950.006965394,-111.4355,42.6063333333333,6.49,0,NaN,C,200528,0.07,1.6,1,6.042,12-Sep-2017 00:10:01
736950.018776505,-111.426333333333,42.5685,7.66,0,NaN,B,200529,0.07,0.8,0.5,7.098,12-Sep-2017 00:27:02
736950.040045718,-111.4355,42.5415,5.07,0,NaN,C,200530,0.06,1.1,0.7,4.768,12-Sep-2017 00:57:39
736950.041430556,-111.419333333333,42.5368333333333,4.76,0,NaN,C,200531,0.06,1.1,0.9,4.483,12-Sep-2017 00:59:39
736950.050915972,-111.431666666667,42.5373333333333,5.3,0,NaN,C,200532,0.05,1.2,0.8,4.981,12-Sep-2017 01:13:19
736950.056934375,-111.410333333333,42.5346666666667,4.76,0,NaN,C,200533,0.05,0.8,0.6,4.487,12-Sep-2017 01:21:59
736950.060435764,-111.4375,42.6071666666667,5.33,0,NaN,B,200534,0.07,0.9,0.6,4.988,12-Sep-2017 01:27:01
736950.073622222,-111.4735,42.5888333333333,6.71,0,NaN,B,200535,0.11,0.8,1,6.246,12-Sep-2017 01:46:00
736950.078702778,-111.4,42.6253333333333,1.62,0,NaN,C,200536,0.07,1,0.5,1.664,12-Sep-2017 01:53:19
736950.094437153,-111.449,42.6053333333333,5.81,0,NaN,B,200537,0.1,0.8,0.8,5.429,12-Sep-2017 02:15:59
736950.095627778,-111.438166666667,42.5881666666667,3.06,0,NaN,C,200538,0.08,0.8,0.4,2.96,12-Sep-2017 02:17:42
736950.104408218,-111.408666666667,42.6148333333333,6.25,0,NaN,C,200539,0.07,1.9,0.9,5.831,12-Sep-2017 02:30:20
736950.109523032,-111.443333333333,42.607,6.52,0,NaN,B,200540,0.08,0.8,0.9,6.075,12-Sep-2017 02:37:42
736950.111886574,-111.4535,42.6076666666667,4.71,0,NaN,C,200541,0.12,1.4,1.3,4.44,12-Sep-2017 02:41:06
736950.114148843,-111.442666666667,42.6045,5.57,0,NaN,B,200542,0.1,0.7,0.6,5.216,12-Sep-2017 02:44:22
736950.119235301,-111.414166666667,42.5813333333333,7.75,0,NaN,C,200543,0.02,1.2,0.5,7.179,12-Sep-2017 02:51:41
736950.121302199,-111.406666666667,42.5323333333333,5.38,0,NaN,C,200544,0.02,1.4,0.7,5.062,12-Sep-2017 02:54:40
736950.190040625,-111.435666666667,42.5605,5.64,0,NaN,C,200546,0.06,0.9,0.7,5.277,12-Sep-2017 04:33:39
736950.19223044,-111.435666666667,42.6081666666667,6.58,0,NaN,C,200547,0.05,1.6,0.7,6.123,12-Sep-2017 04:36:48
736950.201879398,-111.438,42.5598333333333,5.27,0,NaN,C,200549,0.05,0.8,0.6,4.944,12-Sep-2017 04:50:42
736950.211371643,-111.414666666667,42.5758333333333,4.86,0,NaN,C,200552,0.06,1.4,0.5,4.581,12-Sep-2017 05:04:22
736950.213105671,-112.224333333333,42.8603333333333,42.69,0,NaN,C,200553,0.04,1.1,1.8,42.368,12-Sep-2017 05:06:52
736950.245597454,-111.419166666667,42.5363333333333,7.2,0,NaN,C,200557,0.05,1,0.6,6.678,12-Sep-2017 05:53:39
736950.275720949,-111.4345,42.5388333333333,4.63,0,NaN,C,200559,0.06,1.3,0.9,4.374,12-Sep-2017 06:37:02
736950.300741782,-111.442833333333,42.5885,5.36,0,NaN,C,200560,0.07,1.2,0.8,5.025,12-Sep-2017 07:13:04
736950.331184607,-112.396333333333,42.8628333333333,31.44,0,NaN,C,200565,0.17,2.1,3.8,31.142,12-Sep-2017 07:56:54
736950.334949421,-111.431833333333,42.5608333333333,6.87,0,NaN,C,200566,0.07,0.9,0.6,6.38,12-Sep-2017 08:02:19
736950.346540394,-111.439833333333,42.59,4.3,0,NaN,C,200567,0.2,1.7,0.9,4.124,12-Sep-2017 08:19:01
736950.348596412,-111.381166666667,42.5433333333333,2.51,0,NaN,C,200568,0.08,1.8,0.7,2.466,12-Sep-2017 08:21:58
736950.358812153,-111.469666666667,42.5883333333333,1.49,0,NaN,C,200569,0.1,1.5,1.4,1.548,12-Sep-2017 08:36:41
736950.375938773,-111.390166666667,42.5708333333333,8.1,0,NaN,C,200570,0.03,2,1,7.488,12-Sep-2017 09:01:21
736950.39653287,-111.381666666667,42.5783333333333,7.84,0,NaN,C,200571,0.04,1.7,0.7,7.264,12-Sep-2017 09:31:00
736950.402118981,-111.431333333333,42.6005,4.41,0,NaN,C,200573,0.06,1.7,0.6,4.169,12-Sep-2017 09:39:03
736950.423862037,-111.468166666667,42.6471666666667,4.2,0,NaN,B,200576,0.12,1,0.9,3.987,12-Sep-2017 10:10:21
736950.429666319,-111.447666666667,42.562,5.61,0,NaN,C,200577,0.13,1.3,1,5.248,12-Sep-2017 10:18:43
736950.438410185,-111.405,42.5608333333333,7.43,0,NaN,C,200578,0.07,1.1,0.6,6.893,12-Sep-2017 10:31:18
736950.446051736,-111.362166666667,42.5355,1.96,0,NaN,C,200580,0.01,1.4,2.8,1.971,12-Sep-2017 10:42:18
736950.447711806,-111.41,42.603,5.29,0,NaN,C,200581,0.01,2.2,0.8,4.963,12-Sep-2017 10:44:42
736950.452546181,-111.471666666667,42.6261666666667,5.14,0,NaN,B,200582,0.07,0.7,0.8,4.83,12-Sep-2017 10:51:39
736950.454177778,-111.43,42.5798333333333,6.62,0,NaN,C,200583,0.08,1,0.5,6.162,12-Sep-2017 10:54:00
736950.456946991,-111.435,42.5633333333333,7.5,0,NaN,C,200584,0.11,1.3,1,6.954,12-Sep-2017 10:58:00
736950.465493634,-111.431,42.5278333333333,4.26,0,NaN,C,200585,0.08,1.3,1.4,4.035,12-Sep-2017 11:10:18
736950.478220139,-111.437833333333,42.6433333333333,6.69,0,NaN,B,200586,0.05,0.9,1.3,6.215,12-Sep-2017 11:28:38
