otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735708.348568634 -114.242166666667 44.5581666666667 5 0 C 200377 0.03 0.7 12.8 4.657
735708.37869456 -114.238333333333 44.5561666666667 5 0 C 200378 0.05 0.6 13.2 4.657
735708.423862731 -114.242666666667 44.571 5 0 C 200379 0.05 0.4 13.3 4.657
735708.441319097 -114.269333333333 44.5463333333333 5 0 D 200380 0.09 2.3 14.7 4.657
735708.444283449 -111.193333333333 43.7956666666667 8.27 0 C 200381 0.19 1.3 1.3 7.644
735708.456384259 -114.240833333333 44.5581666666667 5 0 C 200382 0.05 0.6 13.1 4.657
735708.468755324 -114.240666666667 44.5663333333333 5 0 C 200383 0.04 0.5 12.9 4.657
735708.469973148 -114.2985 44.561 5 0 D 200384 0.09 1.6 14.7 4.657
735708.481083796 -114.314 44.5945 5 0 D 200385 0.29 2.7 27.5 4.657
735708.495251968 -114.276 44.5841666666667 5 0 D 200386 0.15 1.6 17.5 4.657
735708.495939468 -114.269666666667 44.6473333333333 5 0 D 200387 3 21.1 99 4.657
735708.501883565 -114.047333333333 44.3138333333333 5 0 D 200388 4.07 99 99 4.662
735708.539495833 -114.245333333333 44.5758333333333 5 0 C 200389 0.04 0.5 12.9 4.657
735708.560811806 -114.28 44.592 5 0 D 200390 0.15 1.4 17.6 4.657
735708.560825 -114.247666666667 44.5478333333333 5 0 D 200391 0.26 2.6 25.4 4.752
735708.560840857 -114.168666666667 44.5878333333333 4.08 0 D 200392 0.32 8.1 8.4 3.827
735708.62226088 -115.5515 44.399 10.69 0 D 200393 0.62 14.7 5.3 9.781
735708.622335764 -114.848833333333 43.6936666666667 5 0 D 200394 1.71 44.7 31.6 4.655
735708.628930787 -114.228666666667 44.5625 5 0 C 200395 0.07 1.3 13.6 4.681
735708.67922963 -114.239333333333 44.5498333333333 5 0 D 200396 0.04 0.7 12.9 4.657
735708.769507755 -113.3935 44.987 5 0 D 200398 0.01 2.1 12.5 4.701
735708.770854398 -114.2515 44.5483333333333 5 0 D 200399 0.02 5.3 12.6 4.662
735708.781952315 -114.339333333333 44.5378333333333 5 0 D 200400 0.23 2.7 22.7 4.657
735708.781970833 -114.221 44.5498333333333 1.86 0 D 200401 0.38 3 3.4 1.925
735708.78472662 -114.254 44.5543333333333 5 0 D 200402 0.02 1.7 12.6 4.657
735708.804654051 -114.24 44.5563333333333 5 0 C 200403 0.08 0.6 14 4.672
735708.804650463 -114.285333333333 44.524 5 0 D 200404 0.05 1.7 13.2 4.752
735708.815770023 -114.081666666667 44.354 5 0 D 200405 2.94 99 99 4.662
735708.824634722 -114.2615 44.5778333333333 5 0 D 200407 4.14 99 99 4.662
735708.834027662 -113.81 44.3995 5 0 D 200408 2.16 44.4 99 4.696
735708.875253241 -111.588833333333 44.8273333333333 5 0 D 200409 0.13 2 16.8 4.718
735708.876998727 -114.240833333333 44.5598333333333 5 0 C 200410 0.05 0.6 13.1 4.657
735708.877002893 -114.230666666667 44.5478333333333 5 0 D 200411 0.14 1.2 17.1 4.718
735708.92158125 -114.238833333333 44.5593333333333 5 0 C 200412 0.08 0.6 14 4.672
735708.921589236 -114.195166666667 44.5446666666667 5 0 D 200413 0.24 1.4 23.5 4.752
735708.923715509 -114.241333333333 44.5595 5 0 C 200414 0.05 0.6 13.2 4.657
735708.924402894 -114.240666666667 44.5606666666667 5 0 C 200415 0.04 0.5 13 4.657
735708.924418519 -114.212333333333 44.5893333333333 5 0 D 200416 0.08 3 14.2 4.732
735709.01422581 -114.239333333333 44.5603333333333 5 0 C 200417 0.06 0.5 13.4 4.657
735709.062884144 -114.287166666667 44.5798333333333 5 0 D 200418 0.21 1.8 21.5 4.657
735709.08206169 -114.2405 44.5601666666667 5 0 C 200419 0.06 0.6 13.3 4.657
735709.0901 -114.236833333333 44.553 5 0 C 200420 0.09 0.7 14.4 4.657
735709.090422454 -114.268833333333 44.583 5 0 D 200421 0.2 2 20.6 4.657
735709.10070463 -114.153833333333 44.4363333333333 5 0 D 200422 1.04 22.1 87.5 4.662
735709.101019097 -114.273166666667 44.5506666666667 5 0 D 200423 0.01 2.5 12.5 4.662
735709.121982292 -114.279833333333 44.5823333333333 5 0 D 200424 0.2 1.8 20.5 4.657
735709.145522917 -114.282166666667 44.5678333333333 5 0 D 200425 0.21 2.2 21.3 4.657
735709.157001968 -114.2735 44.5493333333333 5 0 D 200426 0.03 2.4 12.7 4.662
735709.161476273 -114.241 44.5503333333333 5 0 D 200427 0.04 0.7 13 4.657
735709.192004514 -114.241333333333 44.564 5 0 C 200428 0.05 0.5 13.3 4.657
735709.197059606 -114.239166666667 44.5653333333333 5 0 C 200429 0.04 0.5 12.9 4.657
735709.200729282 -114.243 44.552 5 0 D 200430 0.04 0.7 12.9 4.672
735709.209954398 -114.2415 44.5766666666667 5 0 C 200431 0.06 0.6 13.6 4.657
735709.212366551 -114.290333333333 44.5661666666667 5 0 D 200432 0.1 1.6 15 4.657
735709.225283218 -114.256 44.5498333333333 5 0 D 200433 0.03 1.9 12.7 4.657
735709.225310301 -114.077166666667 44.563 0.02 0 D 200434 0.17 3.2 2.1 0.269
735709.237903356 -114.234 44.5535 5 0 C 200435 0.05 0.6 13.3 4.657
735709.262672454 -114.237833333333 44.5545 5 0 C 200436 0.06 0.6 13.6 4.657
735709.268164815 -114.281833333333 44.5481666666667 5 0 D 200437 0.09 2.4 14.7 4.657
735709.269031829 -114.242 44.5506666666667 5 0 D 200438 0.04 0.9 13 4.657
735709.269450579 -114.239 44.5071666666667 5 0 D 200439 0.31 3.3 28.6 4.657
735709.311094676 -114.243333333333 44.5581666666667 5 0 D 200440 0.04 1.1 13 4.676
735709.312677199 -114.3165 44.5885 5 0 D 200441 0.24 2.4 23.4 4.657
735709.323237268 -114.293 44.5773333333333 5 0 D 200442 0.21 1.9 21.6 4.657
735709.332164352 -114.240333333333 44.5518333333333 5 0 D 200443 0.08 0.7 14.3 4.657
735709.332491551 -114.241666666667 44.5505 5 0 D 200444 0.07 0.7 13.6 4.657
735709.340292014 -114.237 44.5536666666667 5 0 C 200445 0.04 0.6 12.9 4.657
735709.341276157 -114.253666666667 44.5553333333333 5 0 D 200446 0.09 1.2 14.7 4.672
735709.341312384 -114.023333333333 44.5688333333333 5 0 D 200447 0.08 5 14.2 4.742
735709.345192361 -114.259333333333 44.548 5 0 D 200448 0.07 1.6 13.8 4.672
735709.345196759 -114.256833333333 44.5481666666667 5 0 D 200449 0.11 2 15.7 4.752
735709.349548727 -114.252 44.5486666666667 5 0 D 200450 0.04 5.2 13 4.662
735709.35101875 -114.2385 44.5653333333333 5 0 C 200451 0.05 0.5 13.2 4.657
735709.351982755 -114.308166666667 44.5925 5 0 D 200452 0.21 2.1 21.6 4.657
735709.355151968 -114.291333333333 44.5588333333333 5 0 D 200453 0.12 1.9 15.9 4.672
735709.357230671 -114.274666666667 44.5911666666667 5 0 D 200454 0.03 1.5 12.8 4.654
735709.364190972 -114.237166666667 44.5586666666667 5 0 C 200455 0.07 0.6 13.8 4.657
735709.375811806 -114.2455 44.5553333333333 5 0 D 200456 0.06 0.6 13.4 4.657
735709.395170023 -114.237333333333 44.5536666666667 5 0 C 200457 0.02 0.6 12.6 4.657
735709.397412384 -114.239833333333 44.565 5 0 C 200458 0.04 0.5 13 4.657
735709.397423843 -114.202833333333 44.5835 12.77 0 D 200459 0.24 2.7 1.4 11.66
735709.410413194 -114.307166666667 44.5711666666667 5 0 D 200460 0.29 3 27.2 4.657
735709.41145544 -114.239333333333 44.561 5 0 C 200461 0.07 0.5 13.8 4.657
735709.413032755 -113.764333333333 45.2515 2.5 0 D 200462 0.21 2.8 7 2.472
735709.413708912 -114.3015 44.5956666666667 5 0 D 200463 0.2 2 21.1 4.657
735709.479870602 -114.220833333333 44.585 5 0 D 200464 0.03 1.2 12.8 4.681
735709.486263426 -114.2785 44.5455 5 0 D 200465 0.02 2.2 12.6 4.657
735709.495826042 -114.264166666667 44.5638333333333 5 0 D 200466 0.04 2.7 12.8 4.662
735709.500641667 -114.239666666667 44.5606666666667 5 0 C 200467 0.08 0.6 14 4.657
735709.500648958 -114.202666666667 44.5451666666667 5 0 D 200468 0.11 1.4 15.4 4.718
735709.502242477 -114.238166666667 44.5581666666667 5 0 C 200469 0.04 0.6 13 4.657
735709.55610544 -111.153833333333 44.8051666666667 5 0 D 200470 0.04 1.3 13 4.717
735709.559484375 -114.228166666667 44.563 5 0 C 200471 0.02 0.4 12.6 4.657
735709.593521181 -114.273 44.543 5 0 D 200472 0.06 1.6 13.4 4.681
735709.622405208 -114.2345 44.554 5 0 C 200473 0.03 0.6 12.7 4.657
735709.66804375 -114.2925 44.5568333333333 5 0 D 200474 0.11 1.8 15.3 4.672
735709.699459375 -114.240833333333 44.5655 5 0 C 200475 0.06 0.5 13.4 4.657
735709.699823032 -114.239 44.561 5 0 D 200476 0.05 1.8 13.2 4.675
735709.721249884 -114.238833333333 44.5588333333333 5 0 C 200477 0.07 0.6 13.7 4.657
735709.721994097 -114.285166666667 44.5696666666667 5 0 D 200478 0.18 1.9 19.8 4.657
735709.736391667 -114.239833333333 44.5601666666667 5 0 C 200479 0.03 0.6 12.8 4.657
735709.741952778 -114.243333333333 44.5623333333333 5 0 C 200480 0.05 0.5 13.1 4.657
735709.756806597 -114.286666666667 44.5816666666667 5 0 D 200481 0.2 1.7 20.6 4.657
735709.757693519 -114.2395 44.5583333333333 5 0 C 200482 0.07 0.6 13.6 4.657
735709.772394097 -114.278 44.568 5 0 D 200483 0.22 2.3 22.3 4.657
735709.785124074 -114.233833333333 44.5545 5 0 C 200484 0.03 0.6 12.7 4.657
735709.790844792 -114.234333333333 44.5546666666667 5 0 C 200485 0.04 0.6 12.8 4.657
735709.790860185 -114.147833333333 44.5573333333333 5 0 D 200486 0.1 1 15.2 4.735
735709.852077315 -114.238166666667 44.5613333333333 5 0 C 200487 0.03 0.5 12.7 4.657
735709.898308565 -114.241666666667 44.5636666666667 5 0 C 200488 0.03 0.5 12.8 4.657
735709.900879282 -114.2435 44.5495 5 0 D 200489 0.07 1 13.9 4.657
735709.937132292 -114.239166666667 44.56 5 0 C 200490 0.04 0.5 13 4.657
735710.031791204 -114.284333333333 44.5921666666667 5 0 D 200491 0.12 1.5 16.2 4.657
735710.07970463 -114.2365 44.5603333333333 5 0 C 200492 0.1 0.5 14.9 4.672
735710.089502546 -114.308 44.544 5 0 D 200493 0.1 1.9 15.2 4.657
735710.094487616 -114.241 44.5608333333333 5 0 C 200494 0.05 0.5 13.1 4.657
735710.095140625 -114.238333333333 44.557 5 0 C 200495 0.08 0.6 14.2 4.657
735710.13234838 -114.242833333333 44.574 5 0 C 200496 0.04 0.4 12.9 4.657
735710.177620139 -114.303166666667 44.5648333333333 5 0 D 200497 0.04 1.3 13 4.657
735710.179226968 -114.294666666667 44.5726666666667 5 0 D 200498 0.26 2.2 24.7 4.657
735710.184515162 -114.276833333333 44.5486666666667 5 0 D 200499 0.13 2.8 16.5 4.657
735710.211821412 -114.316166666667 44.5943333333333 5 0 D 200500 0.29 2.7 27.4 4.657
735710.212285185 -114.311166666667 44.5908333333333 5 0 D 200501 0.21 1.8 21.6 4.657
735710.244363426 -114.301333333333 44.5903333333333 5 0 D 200502 0.21 2 21.2 4.657
735710.24657037 -114.239333333333 44.5638333333333 5 0 C 200503 0.07 0.5 13.7 4.657
735710.249541088 -114.241166666667 44.5508333333333 5 0 D 200504 0.08 1 14.1 4.657
735710.254861921 -114.290166666667 44.5598333333333 5 0 D 200505 0.1 1.5 14.9 4.672
735710.284428241 -114.238833333333 44.5525 5 0 C 200506 0.08 0.7 14.1 4.657
735710.300502315 -114.241333333333 44.5586666666667 5 0 C 200507 0.04 0.6 13 4.657
735710.315545718 -114.272833333333 44.569 5 0 D 200508 0.2 2.2 20.9 4.657
735710.332046759 -114.321666666667 44.5768333333333 5 0 D 200509 0.25 2.1 24.6 4.657
735710.346132292 -114.289 44.556 5 0 D 200510 0.12 2.1 15.8 4.657
735710.347783565 -114.256833333333 44.5743333333333 5 0 D 200511 3.78 11.4 99 4.657
735710.347980671 -114.263666666667 44.5553333333333 5 0 D 200512 0.06 1.6 13.4 4.657
735710.358340741 -114.309666666667 44.5933333333333 5 0 D 200513 0.2 2 20.9 4.657
735710.388495023 -114.038333333333 44.55 5 0 D 200514 1.09 4.5 92 4.672
735710.400107986 -114.259 44.5486666666667 5 0 D 200515 0.07 1.5 13.8 4.657
735710.40631169 -114.238833333333 44.5585 5 0 C 200517 0.09 0.5 14.6 4.672
735710.414059028 -114.2475 44.5493333333333 5 0 D 200518 0.04 1.5 12.9 4.657
735710.416570833 -114.24 44.5591666666667 5 0 C 200519 0.03 0.7 12.8 4.657
735710.421399653 -114.236666666667 44.5606666666667 5 0 C 200520 0.05 0.5 13.1 4.657
735710.436283449 -114.246 44.555 5 0 D 200521 0.03 0.7 12.8 4.657
735710.443581713 -114.277333333333 44.5573333333333 5 0 D 200522 0.03 1.9 12.7 4.681
735710.463016782 -114.246333333333 44.5488333333333 5 0 D 200523 0.04 1.5 12.9 4.657
735710.463041782 -114.219 44.5875 19.2 0 D 200524 0.15 4.9 4.9 17.467
735710.470160301 -114.180166666667 44.6223333333333 5 0 D 200525 5.97 73.6 99 4.66
735710.47825706 -114.2355 44.5556666666667 5 0 C 200526 0.01 0.5 12.6 4.657
735710.526080208 -114.241833333333 44.5496666666667 5 0 D 200527 0.06 0.7 13.5 4.657
735710.56730463 -114.277666666667 44.5928333333333 5 0 D 200528 0.11 1.6 15.6 4.657
735710.590040509 -114.07 45.118 5 0 D 200529 3.74 30.1 99 4.732
735710.608738542 -114.250833333333 44.554 5 0 D 200530 0.09 1 14.7 4.657
735710.608735185 -114.289833333333 44.5593333333333 5 0 D 200531 0.14 3.1 17.2 4.718
735710.621068866 -114.246 44.5571666666667 5 0 D 200532 0.09 0.6 14.7 4.672
735710.621226505 -113.592833333333 44.0796666666667 5 0 D 200533 3.13 18.9 99 4.663
735710.692853588 -114.27 44.5968333333333 5 0 D 200534 0.03 1.6 12.8 4.654
735710.731378356 -114.294166666667 44.5698333333333 5 0 D 200535 0.25 2.2 24.1 4.657
735710.737195602 -114.238 44.566 5 0 C 200536 0.06 0.5 13.6 4.657
735710.772468981 -112.3845 44.9475 5 0 D 200537 1.08 4.8 90.9 4.724
735710.77386331 -114.276166666667 44.6035 5 0 D 200538 0 1.5 12.5 4.654
735710.780195023 -114.295833333333 44.5746666666667 5 0 D 200539 0.25 2.1 24.1 4.657
735710.911430556 -114.239666666667 44.5653333333333 5 0 C 200540 0.05 0.5 13.1 4.657
735710.911512384 -113.687166666667 44.5053333333333 5 0 C 200541 0.36 2.1 32.5 4.712
735710.921110069 -114.2385 44.5601666666667 5 0 C 200542 0.03 0.4 12.8 4.672
735710.921112268 -114.294833333333 44.5635 4.67 0 D 200543 0.62 2.8 7 4.455
735710.921479051 -113.96 44.6833333333333 5 0 D 200544 4.48 43.5 99 4.66
735710.977127893 -114.249666666667 44.5503333333333 5 0 D 200545 0.03 6.5 12.8 4.662
735711.004483333 -114.285666666667 44.5613333333333 5 0 D 200546 2.96 99 99 4.654
735711.075487731 -114.249166666667 44.5736666666667 5 0 C 200547 0.13 0.8 16.5 4.672
735711.075485069 -114.305 44.6075 5.06 0 D 200548 0 3.2 1.6 4.805
735711.096015856 -114.243666666667 44.5741666666667 5 0 D 200549 0.03 0.6 12.7 4.657
735711.098720139 -114.237833333333 44.5601666666667 5 0 C 200550 0.03 0.5 12.8 4.657
735711.111788889 -113.503833333333 44.6955 5 0 D 200551 3.32 99 99 4.68
735711.124074306 -114.244833333333 44.5731666666667 5 0 C 200552 0.04 0.5 13 4.657
735711.13722037 -114.373166666667 44.3058333333333 5 0 D 200553 0.09 1.7 14.5 4.691
735711.139700463 -114.2395 44.5576666666667 5 0 C 200554 0.05 0.6 13.3 4.657
735711.14144375 -114.235666666667 44.5553333333333 5 0 C 200555 0.05 0.6 13.3 4.657
735711.14294213 -114.241 44.5663333333333 5 0 C 200556 0.04 0.5 13 4.657
735711.164501968 -114.255333333333 44.5865 5 0 D 200557 0.03 2.4 12.8 4.654
735711.172030208 -114.2345 44.555 5 0 C 200558 0.02 0.6 12.6 4.657
735711.178642824 -114.275333333333 44.5915 5 0 D 200559 0.12 1.6 15.8 4.657
735711.238378935 -114.3015 44.5961666666667 5 0 D 200560 0.21 2 21.4 4.657
735711.256591319 -114.240333333333 44.5505 5 0 D 200561 0.02 0.6 12.7 4.657
735711.256597685 -114.245166666667 44.4486666666667 5 0 D 200562 0.09 1.5 14.5 4.718
735711.265989815 -114.181166666667 44.4701666666667 5 0 D 200563 0.62 45.8 52.9 4.662
735711.294386921 -114.239333333333 44.5508333333333 5 0 D 200564 0.04 0.6 12.9 4.657
735711.31162037 -114.287666666667 44.5661666666667 5 0 D 200565 0.09 1.4 14.5 4.657
735711.376211343 -114.236833333333 44.5506666666667 5 0 C 200566 0.06 0.7 13.3 4.657
735711.383046181 -114.239333333333 44.5596666666667 5 0 C 200567 0.12 0.6 15.9 4.657
735711.509507407 -114.307 44.5955 5 0 D 200568 0.19 1.8 20.4 4.672
735711.509527546 -114.18 44.5415 5 0 D 200569 0.16 2.2 18.1 4.752
735711.510008912 -114.299333333333 44.5675 5 0 D 200570 0.27 2.7 25.9 4.657
735711.510311343 -114.245833333333 44.5625 5 0 C 200571 0.05 0.6 13.2 4.657
735711.550988657 -114.299 44.5575 5 0 D 200572 0.12 1.8 16.1 4.672
735711.551012847 -114.134 44.559 3.66 0 C 200573 0.15 1.4 2.3 3.545
735711.555367708 -114.268 44.548 5 0 D 200574 0.02 2.3 12.6 4.681
735711.555390741 -114.165 44.5205 7.71 0 C 200575 0.01 1.4 1.6 7.094
735711.5706375 -114.242 44.5656666666667 5 0 C 200576 0.05 0.5 13.3 4.657
735711.570923843 -114.237833333333 44.5645 5 0 C 200577 0.07 0.5 13.8 4.657
735711.570926157 -114.222166666667 44.5986666666667 8.89 0 D 200578 0.3 1.9 1.4 8.219
735711.579546412 -114.3185 44.5586666666667 5 0 D 200579 0.4 3.4 35.9 4.657
735711.600064815 -114.239 44.5626666666667 5 0 D 200580 0.08 0.8 14.3 4.675
735711.650009259 -114.238166666667 44.562 5 0 C 200581 0.04 0.5 12.8 4.657
735711.661369097 -114.240333333333 44.5643333333333 5 0 C 200582 0.04 0.4 12.8 4.657
735711.661555787 -113.488833333333 43.8795 5 0 D 200583 6.28 21.6 54.1 4.668
735711.72971713 -114.239166666667 44.5628333333333 5 0 C 200584 0.04 0.5 13 4.657
735711.736749884 -114.295833333333 44.5585 5 0 D 200585 0.11 1.8 15.5 4.657
735711.754792708 -114.2815 44.5583333333333 5 0 D 200586 0.08 1.7 14.2 4.657
735711.776625347 -114.62 44.3196666666667 5 0 D 200587 0.08 1.4 14.4 4.752
735711.817363542 -114.240666666667 44.565 5 0 C 200588 0.08 0.5 14 4.657
735711.833402662 -114.258833333333 44.5466666666667 5 0 D 200589 0.02 2 12.6 4.657
735711.902203356 -114.2435 44.557 5 0 C 200590 0.05 0.9 13.3 4.657
735711.926664815 -114.283 44.5768333333333 5 0 D 200591 0.18 1.6 19.4 4.672
735711.986907407 -114.2895 44.5601666666667 5 0 D 200592 0.1 1.8 14.9 4.657
735712.037506482 -113.674 44.3391666666667 5 0 D 200593 2.64 28.1 99 4.696
735712.047965278 -114.28 44.5571666666667 5 0 D 200594 0.09 2 14.4 4.657
735712.100689699 -114.240166666667 44.5528333333333 5 0 D 200595 0.01 1.5 12.6 4.654
735712.138848727 -114.243666666667 44.5636666666667 5 0 C 200596 0.05 0.5 13.2 4.657
735712.168168056 -112.371166666667 44.9656666666667 5 0 D 200597 3.29 14.4 99 4.724
735712.173386574 -114.622666666667 44.3921666666667 5 0 D 200598 3.7 99 99 4.654
735712.195773264 -114.271666666667 44.5578333333333 5 0 D 200599 0.14 2.1 17.2 4.657
735712.208753125 -114.2665 44.5935 5 0 D 200600 0.03 1.6 12.8 4.657
735712.214908912 -114.2365 44.5536666666667 5 0 C 200601 0.05 0.7 13.1 4.657
735712.217306597 -114.296333333333 44.5888333333333 5 0 D 200602 0.22 2.1 22.2 4.657
735712.242044444 -114.239 44.5583333333333 5 0 D 200603 0.04 0.8 12.9 4.657
735712.280531829 -114.2525 44.5638333333333 5 0 D 200604 0.28 2.5 26.1 4.691
735712.286484838 -114.240666666667 44.5503333333333 5 0 D 200605 0.07 0.7 13.9 4.657
735712.312709491 -114.276166666667 44.5498333333333 5 0 D 200606 0.05 1.4 13.2 4.691
735712.348062384 -114.240333333333 44.5653333333333 5 0 C 200607 0.06 0.5 13.6 4.657
735712.348066551 -114.231833333333 44.5698333333333 5 0 D 200608 0.09 1.3 14.4 4.718
735712.353390741 -114.247 44.55 5 0 D 200609 0.02 1.4 12.6 4.657
735712.36860162 -114.437166666667 44.4731666666667 5 0 D 200610 6.31 99 99 4.654
735712.376311806 -114.2375 44.5613333333333 5 0 C 200611 0.04 0.5 13 4.657
735712.395732986 -114.283333333333 44.5846666666667 5 0 D 200612 0.16 1.6 18.2 4.657
735712.422091551 -114.314833333333 44.5998333333333 5 0 D 200613 0.24 2.3 23.8 4.657
735712.456436227 -114.2505 44.5488333333333 5 0 D 200614 0.01 1.6 12.5 4.657
735712.491010069 -114.325833333333 44.5891666666667 5 0 D 200615 0.3 2.9 28.2 4.672
735712.495666782 -114.305833333333 44.583 5 0 D 200616 0.25 2.4 24.1 4.657
735712.502583681 -114.240166666667 44.5543333333333 5 0 C 200617 0.11 0.6 15.3 4.672
735712.516984607 -114.295666666667 44.594 5 0 D 200618 0.17 1.8 19 4.657
735712.554177894 -114.287333333333 44.5755 5 0 D 200619 0.23 2 22.8 4.657
735712.55629456 -114.235 44.558 5 0 C 200620 0.07 0.4 13.7 4.672
735712.566770949 -114.234 44.5576666666667 5 0 C 200621 0.04 0.5 13 4.657
735712.566785301 -114.150666666667 44.5775 5 0 D 200622 0.31 2 28.7 4.718
735712.567898727 -114.236 44.557 5 0 C 200623 0.05 0.5 13.2 4.672
735712.568522222 -114.2365 44.5568333333333 5 0 C 200624 0.05 0.5 13.3 4.672
735712.568542245 -114.155166666667 44.5715 3.67 0 D 200625 0.28 2.8 5.4 3.489
735712.591438079 -114.289333333333 44.5683333333333 5 0 D 200626 0.23 2.2 22.7 4.657
735712.612776273 -113.3805 44.9831666666667 5 0 D 200627 2.03 10.4 99 4.687
735712.612553935 -116.183166666667 42.6981666666667 5 0 D 200628 3.38 27.6 31.6 4.686
735712.613561227 -112.655 43.9473333333333 5 0 D 200629 0.73 46.7 62 4.654
735712.628991898 -114.238833333333 44.5655 5 0 C 200630 0.08 0.5 14.2 4.672
735712.628997569 -114.244 44.587 3.24 0 D 200631 0.41 2.6 6.1 3.168
735712.645610532 -114.278833333333 44.5963333333333 5 0 D 200632 0.02 1.4 12.6 4.654
735712.710102894 -114.240166666667 44.5623333333333 5 0 C 200633 0.03 0.5 12.7 4.657
735712.7335875 -114.277833333333 44.596 5 0 D 200634 0.05 1.5 13.3 4.657
735712.739376505 -114.307333333333 44.5585 5 0 D 200635 0.11 1.6 15.3 4.672
735712.740164699 -114.289833333333 44.5941666666667 5 0 D 200636 0.15 1.6 17.6 4.657
735712.757283102 -113.664333333333 44.4315 5 0 D 200637 2.54 40.1 99 4.696
735712.785601157 -114.292833333333 44.561 5 0 D 200638 0.1 1.7 14.8 4.657
735712.801543171 -114.239333333333 44.5576666666667 5 0 C 200639 0.08 0.6 14.1 4.657
735712.820181366 -114.219166666667 44.515 5 0 D 200640 0.22 17.3 22.5 4.662
735712.913239352 -114.253833333333 44.5533333333333 5 0 D 200641 0.02 1.3 12.7 4.657
735712.913252431 -114.1915 44.5528333333333 3.61 0 C 200642 0.29 1.9 4.2 3.5
735712.940229861 -114.239166666667 44.551 5 0 D 200643 0.04 0.7 12.9 4.657
735712.951080093 -114.243333333333 44.5505 5 0 D 200644 0.07 0.7 13.9 4.657
735712.952839236 -114.321666666667 44.5741666666667 5 0 D 200645 0.28 2.4 26.3 4.657
735712.967360185 -114.24 44.5511666666667 5 0 D 200646 0.05 0.7 13.1 4.657
735713.151880671 -114.238333333333 44.5603333333333 5 0 C 200647 0.03 0.5 12.8 4.657
735713.199828704 -114.243333333333 44.5525 5 0 D 200648 0.1 0.8 14.9 4.672
