time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-13T02:33:02.650Z,42.5223333,-111.4205,6.93,2.06,ml,12,95,0.05865,0.09,uu,uu60244672,2018-06-19T20:07:29.580Z,"6 km NW of Georgetown, Idaho",earthquake,0.25,0.54,0.125,2,reviewed,uu,uu
2017-09-12T23:32:12.250Z,42.6058333,-111.4595,6.84,2.18,md,10,93,0.02129,0.08,uu,uu60016014,2018-06-28T21:03:09.580Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.44,0.37,0.24,4,reviewed,uu,uu
2017-09-12T18:23:04.910Z,42.5202,-111.4556,8.69,2.7,ml,,44,0.065,0.64,us,us2000akxq,2018-07-12T14:34:16.841Z,"8 km WNW of Georgetown, Idaho",earthquake,1.4,7.5,0.06,37,reviewed,us,us
2017-09-12T16:41:47.590Z,42.5678333,-111.4338333,8.16,2.04,ml,14,100,0.02193,0.08,uu,uu60244512,2018-06-28T20:19:57.000Z,"10 km NNW of Georgetown, Idaho",earthquake,0.44,0.31,0.202,2,reviewed,uu,uu
2017-09-12T16:10:38.350Z,42.554,-111.4133333,8.22,2.33,ml,12,105,0.04226,0.14,uu,uu60244502,2018-06-28T20:14:44.170Z,"8 km NNW of Georgetown, Idaho",earthquake,0.29,0.42,0.209,2,reviewed,uu,uu
2017-09-12T16:08:25.180Z,42.5493333,-111.4243333,9.48,2.04,ml,9,103,0.04128,0.07,uu,uu60244497,2018-06-28T20:07:30.710Z,"8 km NNW of Georgetown, Idaho",earthquake,0.27,0.35,0.176,2,reviewed,uu,uu
2017-09-12T15:23:50.280Z,42.512,-111.4111667,7.97,2.51,ml,11,96,0.04633,0.12,uu,uu60244452,2018-06-28T19:52:23.000Z,"4 km NW of Georgetown, Idaho",earthquake,0.5,0.55,0.264,2,reviewed,uu,uu
2017-09-12T14:15:23.770Z,42.5308333,-111.4291667,7.05,2.04,ml,12,95,0.05695,0.08,uu,uu60244412,2018-06-27T23:06:28.350Z,"7 km NW of Georgetown, Idaho",earthquake,0.28,0.48,0.359,2,reviewed,uu,uu
2017-09-12T13:27:06.950Z,42.5945,-111.4423333,1.7,2.41,ml,28,84,0.01155,0.15,uu,uu60244352,2017-11-22T00:19:36.340Z,"13 km NNW of Georgetown, Idaho",earthquake,0.25,0.31,0.12,10,reviewed,uu,uu
2017-09-12T12:22:51.130Z,42.5693333,-111.4173333,8.3,2.5,ml,12,109,0.03005,0.09,uu,uu60244302,2018-06-27T22:44:38.000Z,"10 km NNW of Georgetown, Idaho",earthquake,0.33,0.45,0.021,2,reviewed,uu,uu
2017-09-12T12:10:47.980Z,42.5638333,-111.4375,5.31,2.19,ml,12,99,0.02391,0.06,uu,uu60244297,2018-06-27T22:39:27.730Z,"10 km NNW of Georgetown, Idaho",earthquake,0.26,0.37,0.073,2,reviewed,uu,uu
2017-09-12T11:02:42.350Z,42.6343333,-111.4641667,4.86,2.04,ml,10,92,0.009372,0.13,uu,uu60244272,2018-06-27T22:24:55.840Z,"11 km E of Soda Springs, Idaho",earthquake,0.42,0.58,0.13,2,reviewed,uu,uu
2017-09-12T09:39:03.550Z,42.6083333,-111.4653333,2.53,2.1,ml,28,56,0.0251,0.17,uu,uu60244207,2017-09-12T18:48:05.030Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.29,0.27,0.161,3,reviewed,uu,uu
2017-09-12T07:14:13.620Z,42.5633333,-111.4321667,5.52,2.44,ml,11,116,0.02631,0.09,uu,uu60244127,2018-06-27T21:15:27.700Z,"10 km NNW of Georgetown, Idaho",earthquake,0.48,0.39,0.007,2,reviewed,uu,uu
2017-09-12T07:13:04.160Z,42.592,-111.4385,5.52,2.14,ml,10,100,0.01189,0.05,uu,uu60244122,2018-06-27T21:10:17.330Z,"13 km NNW of Georgetown, Idaho",earthquake,0.32,0.39,0.171,2,reviewed,uu,uu
2017-09-12T07:11:52.240Z,42.611,-111.4398333,6.48,2.06,ml,10,100,0.02716,0.05,uu,uu60244117,2018-06-27T21:07:41.690Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.31,0.22,0.196,2,reviewed,uu,uu
2017-09-12T07:03:19.160Z,42.6413333,-111.4775,2.93,2.02,ml,21,71,0.01374,0.17,uu,uu60244112,2017-12-11T19:09:43.240Z,"10 km E of Soda Springs, Idaho",earthquake,0.31,0.67,0.098,4,reviewed,uu,uu
2017-09-12T03:02:25.840Z,42.5795,-111.4278333,7.38,2.23,md,9,104,0.01863,0.06,uu,uu60015999,2018-06-26T23:15:44.030Z,"11 km NNW of Georgetown, Idaho",earthquake,0.41,0.32,0.164,4,reviewed,uu,uu
2017-09-12T02:01:28.210Z,42.5814,-111.4478,6.02,2.5,ml,,56,0.004,0.36,us,us2000akii,2017-12-13T02:29:39.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,1.1,0.048,56,reviewed,us,us
2017-09-12T01:46:01.000Z,42.5986667,-111.4646667,7.39,2.19,ml,8,87,0.01639,0.06,uu,uu60243862,2018-06-26T22:51:49.550Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.37,0.32,0.138,2,reviewed,uu,uu
2017-09-12T00:57:39.710Z,42.5422,-111.4236,5.98,2.4,ml,,68,0.047,0.3,us,us2000akhb,2018-06-26T22:27:27.690Z,"7 km NNW of Georgetown, Idaho",earthquake,1.1,0.9,0.06,36,reviewed,us,us
2017-09-12T00:52:37.480Z,42.5825,-111.4213,7.47,2.8,ml,,58,0.022,0.24,us,us2000akh7,2017-12-13T02:29:39.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,1.2,0.069,28,reviewed,us,us
2017-09-12T00:14:35.390Z,42.6006,-111.45,6.65,2.7,ml,,57,0.015,0.36,us,us2000akgt,2017-12-13T02:29:39.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1.1,1.2,0.037,98,reviewed,us,us
2017-09-12T00:12:44.680Z,42.5985,-111.4353333,6.87,2.11,ml,8,103,0.01794,0.06,uu,uu60243757,2018-06-26T22:15:29.630Z,"13 km NNW of Georgetown, Idaho",earthquake,0.46,0.37,0.154,2,reviewed,uu,uu
2017-09-12T00:00:26.060Z,42.5922,-111.4619,9.11,3.1,ml,,50,0.01,0.44,us,us2000akgp,2017-12-13T02:29:39.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.3,3.3,0.036,102,reviewed,us,us
2017-09-11T22:39:59.180Z,42.6034,-111.4645,6.58,2.8,ml,,56,0.02,0.27,us,us2000akfr,2017-12-13T02:29:39.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.1,2.1,0.043,72,reviewed,us,us
2017-09-11T22:16:08.220Z,42.6043333,-111.4548333,6.16,2.43,ml,27,81,0.01915,0.18,uu,uu60243637,2017-11-22T00:19:28.720Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.37,0.42,0.193,6,reviewed,uu,uu
2017-09-11T22:00:16.320Z,42.6047,-111.4582,8.62,2.3,ml,,93,0.119,0.27,us,us2000bt2d,2017-12-13T02:29:39.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.6,6.5,0.081,20,reviewed,us,us
2017-09-11T21:48:02.070Z,42.5414,-111.4128,6.45,2.6,ml,,58,0.052,0.3,us,us2000akdq,2017-12-13T02:29:39.040Z,"7 km NNW of Georgetown, Idaho",earthquake,1.2,1.4,0.048,58,reviewed,us,us
2017-09-11T21:07:33.450Z,42.5566,-111.4202,9,2.4,ml,,71,0.037,0.26,us,us2000akch,2017-12-13T02:29:39.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.2,3.1,0.055,44,reviewed,us,us
2017-09-11T20:36:51.090Z,42.6039,-111.4355,10,2.8,ml,,30,0.022,0.93,us,us2000bt2c,2017-12-13T02:29:39.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.1,2,0.046,62,reviewed,us,us
2017-09-11T19:58:52.180Z,42.5779,-111.4332,7.04,2.5,ml,,70,0.015,0.3,us,us2000akaa,2017-12-13T02:29:39.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,1.3,0.045,66,reviewed,us,us
2017-09-11T19:20:04.550Z,42.609,-111.471,7.61,3,ml,,56,0.027,0.25,us,us2000ak9n,2017-12-13T02:29:39.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1,1.3,0.064,32,reviewed,us,us
2017-09-11T18:35:17.000Z,42.5243333,-111.4231667,7.67,2.04,ml,18,91,0.06145,0.2,uu,uu60243377,2017-09-14T15:46:23.260Z,"6 km NW of Georgetown, Idaho",earthquake,0.51,0.57,0.305,4,reviewed,uu,uu
2017-09-11T17:31:29.130Z,42.5401,-111.4259,6.8,2.5,ml,,66,0.049,0.39,us,us2000ak7m,2017-12-13T02:29:38.040Z,"7 km NW of Georgetown, Idaho",earthquake,1.4,5,0.041,78,reviewed,us,us
2017-09-11T17:13:13.730Z,42.5255,-111.4226667,5.38,2.43,ml,20,92,0.0621,0.17,uu,uu60243267,2017-11-22T00:19:20.800Z,"6 km NW of Georgetown, Idaho",earthquake,0.37,0.73,0.149,4,reviewed,uu,uu
2017-09-11T16:17:09.690Z,42.5458333,-111.4258333,6.7,2.37,ml,14,101,0.04386,0.08,uu,uu60012999,2017-09-11T20:18:54.490Z,"8 km NNW of Georgetown, Idaho",earthquake,0.35,0.51,0.16,5,reviewed,uu,uu
2017-09-11T16:16:31.940Z,42.5774,-111.4221,8.61,3.2,ml,,58,0.023,0.49,us,us2000ak62,2017-12-13T02:29:38.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.5,10.2,0.047,59,reviewed,us,us
2017-09-11T15:33:53.150Z,42.6086,-111.4647,4.31,3.1,ml,,56,0.025,0.38,us,us2000ak58,2017-12-13T02:29:38.040Z,"southern Idaho",earthquake,1,1.1,0.064,32,reviewed,us,us
2017-09-11T15:11:32.750Z,42.5413,-111.4148,9.05,3,ml,,57,0.051,0.35,us,us2000ak4j,2017-12-13T02:29:38.040Z,"7 km NNW of Georgetown, Idaho",earthquake,1.2,4.2,0.05,52,reviewed,us,us
2017-09-11T14:32:55.620Z,42.6048,-111.4329,10.74,2.7,ml,,58,0.024,0.6,us,us2000ak3b,2017-12-13T02:29:38.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1,2.9,0.069,28,reviewed,us,us
2017-09-11T14:29:17.270Z,42.5708333,-111.4406667,6.17,2.26,ml,22,86,0.01663,0.12,uu,uu60243057,2017-09-22T15:39:32.210Z,"southern Idaho",earthquake,0.44,0.26,0.171,9,reviewed,uu,uu
2017-09-11T14:23:43.930Z,42.5291,-111.4099,7.25,2.6,ml,,93,0.059,0.13,us,us2000bt28,2017-12-13T02:29:38.040Z,"6 km NNW of Georgetown, Idaho",earthquake,1.2,3.8,0.085,18,reviewed,us,us
2017-09-11T14:22:21.000Z,42.5319,-111.4269,6.74,2.8,ml,,62,0.056,0.31,us,us2000ak35,2021-02-19T02:11:10.460Z,"7 km NW of Georgetown, Idaho",earthquake,0.8,1.5,0.057,40,reviewed,us,us
2017-09-11T14:16:53.860Z,42.5441,-111.4303,6.3,2.8,ml,,57,0.044,0.31,us,us2000ak30,2017-12-13T02:29:38.040Z,"8 km NW of Georgetown, Idaho",earthquake,0.8,1.5,0.057,40,reviewed,us,us
2017-09-11T14:12:35.970Z,42.5384,-111.4193,7.18,2.8,ml,,57,0.052,0.28,us,us2000ak2x,2017-12-13T02:29:38.040Z,"7 km NNW of Georgetown, Idaho",earthquake,1.1,1.3,0.059,38,reviewed,us,us
2017-09-11T14:09:42.180Z,42.5324,-111.4256,5.44,2.4,ml,,57,0.068,0.28,us,us2000ak2u,2017-12-13T02:29:38.040Z,"7 km NW of Georgetown, Idaho",earthquake,0.9,8.7,0.071,26,reviewed,us,us
2017-09-11T14:05:30.330Z,42.5438,-111.4143,7.19,3.5,mwr,,107,0.049,0.34,us,us2000ak5e,2018-07-13T19:08:58.010Z,"7 km NNW of Georgetown, Idaho",earthquake,0.9,1.4,,19,reviewed,us,slm
2017-09-11T14:05:06.320Z,42.5367,-111.4063,6.4,2.7,ml,,75,0.059,0.35,us,us2000ak2i,2017-12-13T02:29:38.040Z,"6 km NNW of Georgetown, Idaho",earthquake,0.6,1.8,0.091,20,reviewed,us,us
2017-09-11T13:59:08.260Z,42.5371,-111.4275,6.43,2.7,ml,,57,0.051,0.34,us,us2000ak25,2017-12-13T02:29:38.040Z,"7 km NW of Georgetown, Idaho",earthquake,1.2,1.5,0.06,36,reviewed,us,us
2017-09-11T13:45:21.110Z,42.5419,-111.4339,8.21,2.6,ml,,63,0.045,0.19,us,us2000ak1y,2017-12-13T02:29:38.040Z,"8 km NW of Georgetown, Idaho",earthquake,1.2,3.8,0.062,34,reviewed,us,us
2017-09-11T13:38:34.700Z,42.5456,-111.4362,6.59,2.9,ml,,56,0.041,0.27,us,us2000ak1r,2017-12-13T02:29:38.040Z,"8 km NW of Georgetown, Idaho",earthquake,1.1,5.8,0.056,42,reviewed,us,us
2017-09-11T13:36:25.250Z,42.5476,-111.4366,10.03,3,ml,,56,0.039,0.66,us,us2000ak1m,2017-12-13T02:29:38.040Z,"9 km NW of Georgetown, Idaho",earthquake,1.6,7.6,0.051,50,reviewed,us,us
2017-09-11T13:31:26.150Z,42.5632,-111.4277,6.15,3.2,ml,,63,0.028,0.26,us,us2000bt26,2017-12-13T02:29:38.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.5,2.7,0.069,28,reviewed,us,us
2017-09-11T13:29:25.880Z,42.545,-111.4454,9.07,2.8,ml,,91,0.04,0.39,us,us2000bsvl,2017-12-13T02:29:38.040Z,"9 km NW of Georgetown, Idaho",earthquake,1.7,5,0.077,22,reviewed,us,us
2017-09-11T13:27:25.110Z,42.5687,-111.4392,7.21,3.2,ml,,99,0.019,0.27,us,us2000bsvk,2017-12-13T02:29:38.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.3,1.7,0.128,8,reviewed,us,us
2017-09-11T13:26:35.640Z,42.547,-111.4397,8.42,4.7,mww,,51,0.039,0.37,us,us2000ak17,2017-12-13T02:29:38.040Z,"9 km NW of Georgetown, Idaho",earthquake,2.1,5.5,0.053,34,reviewed,us,us
2017-09-11T12:44:16.980Z,42.5676,-111.4402,5.15,2.5,ml,,34,0.019,0.35,us,us2000ak0e,2017-12-13T02:29:38.040Z,"11 km NNW of Georgetown, Idaho",earthquake,0.8,1.7,0.047,60,reviewed,us,us
2017-09-11T12:35:47.450Z,42.5562,-111.4052,5.83,3,ml,,92,0.045,0.28,us,us2000bsvj,2017-12-13T02:29:37.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1,1.6,0.105,12,reviewed,us,us
2017-09-11T12:35:03.690Z,42.5548,-111.404,6.55,3.2,ml,,115,0.046,0.24,us,us2000bsvi,2017-12-13T02:29:37.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1,1.6,0.097,14,reviewed,us,us
2017-09-11T12:34:30.220Z,42.5481,-111.4421,9.98,4.1,mwr,,62,0.037,0.58,us,us2000ak05,2017-12-13T02:29:37.040Z,"9 km NW of Georgetown, Idaho",earthquake,1.2,2.4,0.032,94,reviewed,us,us
2017-09-11T12:32:54.920Z,42.566,-111.433,7.89,2.7,ml,,57,0.023,0.22,us,us2000ak03,2017-12-13T02:29:37.040Z,"10 km NNW of Georgetown, Idaho",earthquake,0.9,1.2,0.062,34,reviewed,us,us
2017-09-11T12:10:14.150Z,42.6171,-111.4499,6.59,2.5,ml,,74,0.026,0.49,us,us2000ajzy,2021-02-19T02:11:21.221Z,"13 km ESE of Soda Springs, Idaho",earthquake,1,1.2,0.062,34,reviewed,us,us
2017-09-11T11:46:30.690Z,42.5733,-111.4229,8.61,3,ml,,58,0.024,0.3,us,us2000ajzq,2017-12-13T02:29:37.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.1,2.8,0.045,66,reviewed,us,us
2017-09-11T10:00:17.100Z,42.5421,-111.4352,7.04,2.9,ml,,56,0.044,0.2,us,us2000ajy4,2017-12-13T02:29:37.040Z,"8 km NW of Georgetown, Idaho",earthquake,1,1.2,0.051,50,reviewed,us,us
2017-09-11T09:46:04.220Z,42.568,-111.4269,8.06,2.9,ml,,57,0.025,0.23,us,us2000ajxv,2017-12-13T02:29:37.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.3,3.1,0.055,43,reviewed,us,us
2017-09-11T09:41:31.840Z,42.5469,-111.4061,8.41,3,ml,,78,0.051,0.24,us,us2000bt21,2017-12-13T02:29:37.040Z,"7 km NNW of Georgetown, Idaho",earthquake,1.6,5.9,0.066,30,reviewed,us,us
2017-09-11T09:39:43.140Z,42.5486,-111.4333,9.47,3.2,ml,,98,0.039,0.71,us,us2000bsvh,2017-12-13T02:29:37.040Z,"8 km NW of Georgetown, Idaho",earthquake,1.2,4.4,0.097,14,reviewed,us,us
2017-09-11T09:38:45.520Z,42.5552,-111.4471,5.28,4.1,ml,,110,0.03,0.41,us,us2000bsvg,2017-12-13T02:29:37.040Z,"10 km NW of Georgetown, Idaho",earthquake,1.2,3.5,0.278,3,reviewed,us,uu
2017-09-11T09:38:39.240Z,42.5592,-111.4576,4.83,4.1,ml,,70,0.026,0.27,us,us2000bsvf,2017-12-13T02:29:37.040Z,"11 km NW of Georgetown, Idaho",earthquake,2.3,2.3,0.053,46,reviewed,us,us
2017-09-11T09:36:31.560Z,42.5544,-111.4287,2.24,4.3,mwr,,32,0.035,0.51,us,us2000ajxj,2017-12-13T02:29:37.040Z,"9 km NNW of Georgetown, Idaho",earthquake,2,4.6,0.032,94,reviewed,us,us
2017-09-11T09:35:22.080Z,42.5461667,-111.4315,6.37,2.2,ml,15,88,0.04189,0.13,uu,uu60242567,2017-09-14T16:23:58.450Z,"8 km NW of Georgetown, Idaho",earthquake,0.35,0.59,0.099,2,reviewed,uu,uu
2017-09-11T07:50:17.320Z,42.625,-111.4597,7.09,2.7,ml,,57,0.017,0.23,us,us2000ajwc,2017-12-13T02:29:37.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1,1.2,0.046,62,reviewed,us,us
2017-09-11T06:02:19.850Z,42.5696,-111.4394,4.07,2.9,ml,,57,0.018,0.29,us,us2000ajvf,2017-12-13T02:29:37.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1,1.2,0.038,92,reviewed,us,us
2017-09-11T05:34:06.740Z,42.6638,-111.4461,8.48,2.5,ml,,58,0.023,0.21,us,us2000ajv3,2017-12-13T02:29:37.040Z,"13 km E of Soda Springs, Idaho",earthquake,1.4,3.7,0.045,64,reviewed,us,us
2017-09-11T05:28:46.140Z,42.568,-111.4045,8.19,2,ml,9,115,0.03898,0.05,uu,uu60242422,2018-07-06T22:23:39.770Z,"9 km NNW of Georgetown, Idaho",earthquake,0.52,0.59,0.019,2,reviewed,uu,uu
2017-09-11T04:48:18.450Z,42.5855,-111.4245,6.41,2.37,ml,19,87,0.02016,0.09,uu,uu60242392,2017-11-22T00:18:46.680Z,"12 km NNW of Georgetown, Idaho",earthquake,0.27,0.38,0.134,3,reviewed,uu,uu
2017-09-11T04:46:35.110Z,42.5533333,-111.4145,8.78,2.04,ml,12,109,0.04219,0.07,uu,uu60242387,2017-09-14T17:10:56.240Z,"8 km NNW of Georgetown, Idaho",earthquake,0.4,0.29,0.059,2,reviewed,uu,uu
2017-09-11T02:34:53.870Z,42.6746,-111.5232,9.6,3,ml,,126,0.057,0.83,us,us2000ajt5,2017-12-13T02:29:36.040Z,"7 km ENE of Soda Springs, Idaho",earthquake,2.3,7.9,0.053,46,reviewed,us,us
2017-09-11T02:34:41.350Z,42.6541,-111.4409,8.53,2.9,ml,,58,0.017,0.5,us,us2000ajt2,2017-12-13T02:29:36.040Z,"13 km E of Soda Springs, Idaho",earthquake,1.5,1.5,0.047,60,reviewed,us,us
2017-09-11T01:00:33.810Z,42.5863,-111.4604,4.63,2.3,ml,,40,0.006,0.51,us,us2000ajsg,2017-12-13T02:29:36.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.3,1.9,0.052,48,reviewed,us,us
2017-09-11T00:57:11.720Z,42.5904,-111.443,7.61,2.3,ml,,72,0.008,0.59,us,us2000ajsf,2018-06-28T21:28:55.810Z,"southern Idaho",earthquake,1.7,2.4,0.055,44,reviewed,us,us
2017-09-11T00:12:32.660Z,42.5646,-111.4147,8.76,3.2,ml,,58,0.034,0.26,us,us2000ajs1,2017-12-13T02:29:36.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,2.8,0.034,112,reviewed,us,us
2017-09-10T23:22:38.040Z,42.584,-111.4372,3.54,2.4,ml,,70,0.01,0.34,us,us2000ajrn,2017-12-13T02:29:36.040Z,"southern Idaho",earthquake,1.2,1.6,0.049,54,reviewed,us,us
2017-09-10T23:03:45.630Z,42.6004,-111.4602,5.08,2.4,ml,,68,0.016,0.35,us,us2000ajrh,2017-12-13T02:29:36.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.8,1.4,0.05,52,reviewed,us,us
2017-09-10T22:56:26.070Z,42.5956,-111.4481,10,3,ml,,57,0.01,0.59,us,us2000ajre,2017-12-13T02:29:36.040Z,"14 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.038,90,reviewed,us,us
2017-09-10T22:17:01.470Z,42.578,-111.4302,10,3.3,ml,,57,0.017,0.44,us,us2000ajq9,2017-12-13T02:29:36.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,1.6,0.037,94,reviewed,us,us
2017-09-10T21:28:12.120Z,42.5828,-111.4444,10,2.7,ml,,57,0.006,0.37,us,us2000ajp8,2017-12-13T02:29:36.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.2,1.6,0.053,46,reviewed,us,us
2017-09-10T20:32:15.660Z,42.5578,-111.4159,10,3.4,ml,,58,0.038,0.41,us,us2000ajms,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.4,1.6,0.049,54,reviewed,us,us
2017-09-10T20:14:54.700Z,42.5711,-111.4599,10.61,2.5,ml,,63,0.015,0.6,us,us2000ajm5,2017-12-13T02:29:35.040Z,"12 km NW of Georgetown, Idaho",earthquake,2,4.4,0.057,40,reviewed,us,us
2017-09-10T20:07:14.070Z,42.5515,-111.4176,8.7,3.2,ml,,58,0.042,0.29,us,us2000ajlx,2017-12-13T02:29:35.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.1,3.5,0.059,38,reviewed,us,us
2017-09-10T19:38:44.900Z,42.554,-111.4169,7.05,2.9,ml,,71,0.04,0.25,us,us2000akfw,2017-12-13T02:29:35.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.06,36,reviewed,us,us
2017-09-10T19:37:02.030Z,42.5497,-111.4177,8.7,2.7,ml,,57,0.043,0.29,us,us2000ajl5,2017-12-13T02:29:35.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.6,4.2,0.057,40,reviewed,us,us
2017-09-10T19:06:22.590Z,42.5679,-111.4432,8.33,3.4,ml,,64,0.018,0.73,us,us2000bsve,2017-12-13T02:29:35.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.5,5.6,0.085,18,reviewed,us,us
2017-09-10T19:05:36.840Z,42.5954,-111.3738,10,3.7,ml,,103,0.058,0.58,us,us2000bsus,2017-12-13T02:29:35.040Z,"12 km N of Georgetown, Idaho",earthquake,2.6,1.7,0.407,3,reviewed,us,uu
2017-09-10T19:05:13.280Z,42.5664,-111.4024,13,4.1,mwr,,34,0.041,0.53,us,us2000ajkd,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,1.6,0.036,75,reviewed,us,us
2017-09-10T18:56:20.800Z,42.5449,-111.4181,7.46,2.3,ml,,71,0.047,0.25,us,us2000ajkz,2017-12-13T02:29:35.040Z,"7 km NNW of Georgetown, Idaho",earthquake,1.2,1,0.057,40,reviewed,us,us
2017-09-10T18:39:29.580Z,42.5593,-111.4162,7.45,3,ml,,72,0.037,0.29,us,us2000ajjx,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,1.4,0.052,48,reviewed,us,us
2017-09-10T18:39:02.860Z,42.5493,-111.3763,10,2.7,ml,,60,0.071,1.1,us,us2000bt1x,2017-12-13T02:29:35.040Z,"7 km N of Georgetown, Idaho",earthquake,1.3,1.9,0.059,38,reviewed,us,us
2017-09-10T18:25:21.620Z,42.6083,-111.4629,6.87,2.3,ml,,68,0.024,0.41,us,us2000ajjl,2017-12-13T02:29:35.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.4,1.4,0.06,36,reviewed,us,us
2017-09-10T17:51:56.650Z,42.5628,-111.4204,8.45,2.4,ml,,71,0.032,0.16,us,us2000ajjb,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.3,2.9,0.059,38,reviewed,us,us
2017-09-10T17:18:22.830Z,42.6021,-111.4456,6.23,2.7,ml,,57,0.017,0.2,us,us2000ajiy,2017-12-13T02:29:35.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1.6,1.2,0.045,64,reviewed,us,us
2017-09-10T17:02:25.810Z,42.5627,-111.4296,11.62,2.5,ml,,70,0.027,0.48,us,us2000ajih,2017-12-13T02:29:35.040Z,"10 km NNW of Georgetown, Idaho",earthquake,3,4.9,0.057,40,reviewed,us,us
2017-09-10T16:57:01.720Z,42.5965,-111.4321667,4.48,2.02,ml,7,178,0.01832,0.17,uu,uu60241572,2017-09-14T18:06:30.030Z,"13 km NNW of Georgetown, Idaho",earthquake,0.99,0.82,0.201,2,reviewed,uu,uu
2017-09-10T15:26:47.490Z,42.5642,-111.4148,7.33,2.6,ml,,58,0.034,0.25,us,us2000ajh4,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,1,0.046,62,reviewed,us,us
2017-09-10T15:17:19.190Z,42.5823,-111.4615,4.59,2.8,ml,,56,0.007,0.44,us,us2000ajgx,2017-12-13T02:29:35.040Z,"13 km NW of Georgetown, Idaho",earthquake,1.1,0.6,0.048,56,reviewed,us,us
2017-09-10T15:13:21.380Z,42.5737,-111.4372,5.05,2.5,ml,,70,0.015,0.36,us,us2000ajgu,2017-12-13T02:29:35.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1,1.1,0.049,54,reviewed,us,us
2017-09-10T14:51:02.450Z,42.6043,-111.4231,4.76,2.6,ml,,58,0.028,0.27,us,us2000bt1u,2017-12-13T02:29:35.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.3,2,0.077,22,reviewed,us,us
2017-09-10T14:47:42.910Z,42.5624,-111.4162,9.55,3.4,mwr,,58,0.034,0.23,us,us2000ajge,2017-12-13T02:29:35.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.4,2.7,,5,reviewed,us,slm
2017-09-10T14:38:18.430Z,42.5549,-111.4106,7.47,3.1,ml,,58,0.043,0.24,us,us2000ajgc,2017-12-13T02:29:35.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.2,1.1,0.045,66,reviewed,us,us
2017-09-10T13:26:53.950Z,42.6255,-111.4344,6.61,2.2,ml,,58,0.128,0.32,us,us2000ajet,2017-12-13T02:29:34.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.7,4.2,0.06,36,reviewed,us,us
2017-09-10T13:14:57.940Z,42.5631,-111.4259,6.42,2.7,ml,,57,0.029,0.29,us,us2000ajeq,2017-12-13T02:29:34.040Z,"10 km NNW of Georgetown, Idaho",earthquake,0.8,1.4,0.049,54,reviewed,us,us
